x,y,z,p
0,0,0,13.8327
0,0.1,0,13.7936
0,0.2,0,13.7545
0,0.3,0,13.711
0,0.4,0,13.6631
0,0.5,0,13.6152
0,0.6,0,13.596
0,0.7,0,13.5768
0,0.8,0,13.5594
0,0.9,0,13.5439
0,1,0,13.5283
0,1.1,0,13.5201
0,1.2,0,13.5119
0,1.3,0,13.5055
0,1.4,0,13.5009
0,1.5,0,13.4963
0,1.6,0,13.4948
0,1.7,0,13.4934
0,1.8,0,13.493
0,1.9,0,13.4938
0,2,0,13.4947
0,2.1,0,13.4972
0,2.2,0,13.4998
0,2.3,0,13.5031
0,2.4,0,13.5071
0,2.5,0,13.5111
0,2.6,0,13.516
0,2.7,0,13.5209
0,2.8,0,13.5261
0,2.9,0,13.5316
0,3,0,13.5372
0,3.1,0,13.5429
0,3.2,0,13.5487
0,3.3,0,13.5544
0,3.4,0,13.5602
0,3.5,0,13.5661
0,3.6,0,13.5718
0,3.7,0,13.5776
0,3.8,0,13.5832
0,3.9,0,13.5889
0,4,0,13.5945
0,4.1,0,13.6013
0,4.2,0,13.6081
0,4.3,0,13.616
0,4.4,0,13.6249
0,4.5,0,13.6339
0,4.6,0,13.6434
0,4.7,0,13.653
0,4.8,0,13.6612
0,4.9,0,13.6681
0,5,0,13.6749
0,5.1,0,13.6791
0,5.2,0,13.6828
0,5.3,0,13.6865
0,5.4,0,13.689
0,5.5,0,13.6893
0,5.6,0,13.6867
0,5.7,0,13.6812
0,5.8,0,13.6732
0,5.9,0,13.6646
0,6,0,13.653
0,6.1,0,13.6395
0,6.2,0,13.626
0,6.3,0,13.6126
0,6.4,0,13.5988
0,6.5,0,13.5848
0,6.6,0,13.5709
0,6.7,0,13.5573
0,6.8,0,13.5447
0,6.9,0,13.5321
0,7,0,13.5195
0,7.1,0,13.5072
0,7.2,0,13.495
0,7.3,0,13.4827
0,7.4,0,13.4707
0,7.5,0,13.4589
0,7.6,0,13.4471
0,7.7,0,13.4351
