x,y,z,U_0,U_1,U_2
0,0,0,3.00052,-0.00173641,0
0,0.1,0,3.00037,-0.0012403,0
0,0.2,0,3.00022,-0.000744177,0
0,0.3,0,3.00007,-0.000248059,0
0,0.4,0,3,0,0
0,0.5,0,3,0,0
0,0.6,0,3,0,0
0,0.7,0,3,0,0
0,0.8,0,3,0,0
0,0.9,0,3,0,0
0,1,0,3,0,0
0,1.1,0,3,0,0
0,1.2,0,3,0,0
0,1.3,0,3,0,0
0,1.4,0,3,0,0
0,1.5,0,3,0,0
0,1.6,0,3,0,0
0,1.7,0,3,0,0
0,1.8,0,3,0,0
0,1.9,0,3,0,0
0,2,0,3,0,0
0,2.1,0,3,0,0
0,2.2,0,3,0,0
0,2.3,0,3,0,0
0,2.4,0,3,0,0
0,2.5,0,3,0,0
0,2.6,0,3,0,0
0,2.7,0,3,0,0
0,2.8,0,3,0,0
0,2.9,0,3,0,0
0,3,0,3,0,0
0,3.1,0,3,0,0
0,3.2,0,3,0,0
0,3.3,0,3,0,0
0,3.4,0,3,0,0
0,3.5,0,3,0,0
0,3.6,0,3,0,0
0,3.7,0,3,0,0
0,3.8,0,3,0,0
0,3.9,0,3,0,0
0,4,0,3,0,0
0,4.1,0,3,0,0
0,4.2,0,3,0,0
0,4.3,0,3,0,0
0,4.4,0,3,0,0
0,4.5,0,3,0,0
0,4.6,0,3,0,0
0,4.7,0,3,0,0
0,4.8,0,3,0,0
0,4.9,0,3,0,0
0,5,0,3,0,0
0,5.1,0,3,0,0
0,5.2,0,3,0,0
0,5.3,0,3,0,0
0,5.4,0,3,0,0
0,5.5,0,3,0,0
0,5.6,0,3,0,0
0,5.7,0,3,0,0
0,5.8,0,3,0,0
0,5.9,0,3,0,0
0,6,0,3,0,0
0,6.1,0,3,0,0
0,6.2,0,3,0,0
0,6.3,0,3,0,0
0,6.4,0,3,0,0
0,6.5,0,3,0,0
0,6.6,0,3,0,0
0,6.7,0,3,0,0
0,6.8,0,3,0,0
0,6.9,0,3,0,0
0,7,0,3,0,0
0,7.1,0,3,0,0
0,7.2,0,3,0,0
0,7.3,0,3,0,0
0,7.4,0,3,0,0
0,7.5,0,3,0,0
0,7.6,0,3,0,0
0,7.7,0,3,0,0
0,7.8,0,3,0,0
0,7.9,0,3,0,0
0,8,0,3,0,0
0,8.1,0,3,0,0
0,8.2,0,3,0,0
0,8.3,0,3,0,0
0,8.4,0,3,0,0
0,8.5,0,3,0,0
0,8.6,0,3,0,0
0,8.7,0,3,0,0
0,8.8,0,3,0,0
0,8.9,0,3,0,0
0,9,0,3,0,0
0,9.1,0,3,0,0
0,9.2,0,3,0,0
0,9.3,0,3,0,0
0,9.4,0,3,0,0
0,9.5,0,3,0,0
0,9.6,0,3,0,0
0,9.7,0,3,0,0
0,9.8,0,3,0,0
0,9.9,0,3,0,0
0,10,0,3,0,0
0,10.1,0,3,0,0
0,10.2,0,3,0,0
0,10.3,0,3,0,0
0,10.4,0,3,0,0
0,10.5,0,3,0,0
0,10.6,0,3,0,0
0,10.7,0,3,0,0
0,10.8,0,3,0,0
0,10.9,0,3,0,0
0,11,0,3,0,0
0,11.1,0,3,0,0
0,11.2,0,3,0,0
0,11.3,0,3,0,0
0,11.4,0,3,0,0
0,11.5,0,3,0,0
0,11.6,0,3,0,0
0,11.7,0,3,0,0
0,11.8,0,3,0,0
0,11.9,0,3,0,0
0,12,0,3,0,0
0,12.1,0,3,0,0
0,12.2,0,3,0,0
0,12.3,0,3,0,0
0,12.4,0,3,0,0
0,12.5,0,3.00007,-0.00104659,0
0,12.6,0,3.00029,-0.00403685,0
0,12.7,0,3.0005,-0.00702712,0
0.1,0,0,3.00043,-0.002417,0
0.1,0.1,0,3.00063,-0.00210889,0
0.1,0.2,0,3.00048,-0.00161277,0
0.1,0.3,0,3.00031,-0.00111841,0
0.1,0.4,0,3.00023,-0.00108351,0
0.1,0.5,0,3.00025,-0.00109814,0
0.1,0.6,0,3.00025,-0.00109814,0
0.1,0.7,0,2.99985,-0.000800883,0
0.1,0.8,0,3.00009,-0.000895449,0
0.1,0.9,0,3.00009,-0.000895449,0
0.1,1,0,3.00007,-0.000884504,0
0.1,1.1,0,2.99974,-0.000507793,0
0.1,1.2,0,2.99973,-0.00048976,0
0.1,1.3,0,2.99973,-0.00048976,0
0.1,1.4,0,2.99987,-0.000716465,0
0.1,1.5,0,2.99991,-0.000454785,0
0.1,1.6,0,2.99991,-0.000454785,0
0.1,1.7,0,2.99991,-0.000472663,0
0.1,1.8,0,3.00013,0.000129159,0
0.1,1.9,0,3.00014,0.000193331,0
0.1,2,0,3.00014,0.000193331,0
0.1,2.1,0,2.99992,-0.000635762,0
0.1,2.2,0,3.00045,0.0002342,0
0.1,2.3,0,3.00045,0.0002342,0
0.1,2.4,0,3.0004,0.000180991,0
0.1,2.5,0,3.00076,0.0011926,0
0.1,2.6,0,3.00083,0.00132363,0
0.1,2.7,0,3.00083,0.00132363,0
0.1,2.8,0,2.99963,-0.00037726,0
0.1,2.9,0,3.00044,0.00234131,0
0.1,3,0,3.00044,0.00234131,0
0.1,3.1,0,3.00038,0.00215224,0
0.1,3.2,0,3.00017,0.00356163,0
0.1,3.3,0,3.00021,0.00385911,0
0.1,3.4,0,3.00021,0.00385911,0
0.1,3.5,0,2.99969,-0.000359281,0
0.1,3.6,0,3.00063,0.00519714,0
0.1,3.7,0,3.00063,0.00519714,0
0.1,3.8,0,3.00056,0.00479577,0
0.1,3.9,0,3.00147,0.00597434,0
0.1,4,0,3.00161,0.00646637,0
0.1,4.1,0,3.00161,0.00646637,0
0.1,4.2,0,2.99967,-0.000403708,0
0.1,4.3,0,3.0024,0.00777231,0
0.1,4.4,0,3.0024,0.00777231,0
0.1,4.5,0,3.00221,0.00719111,0
0.1,4.6,0,3.00306,0.00874206,0
0.1,4.7,0,3.00332,0.00944255,0
0.1,4.8,0,3.00332,0.00944255,0
0.1,4.9,0,2.99996,-0.000367973,0
0.1,5,0,3.00478,0.00942145,0
0.1,5.1,0,3.00478,0.00942145,0
0.1,5.2,0,3.00446,0.00872297,0
0.1,5.3,0,3.00647,0.00955694,0
0.1,5.4,0,3.00695,0.0103196,0
0.1,5.5,0,3.00695,0.0103196,0
0.1,5.6,0,3.00038,-0.000134323,0
0.1,5.7,0,3.0086,0.00706311,0
0.1,5.8,0,3.0086,0.00706311,0
0.1,5.9,0,3.00802,0.00656015,0
0.1,6,0,3.01159,0.00669455,0
0.1,6.1,0,3.01245,0.00720785,0
0.1,6.2,0,3.01245,0.00720785,0
0.1,6.3,0,3.00058,6.18985e-05,0
0.1,6.4,0,3.02078,0.00254604,0
0.1,6.5,0,3.02078,0.00254604,0
0.1,6.6,0,3.01931,0.00237045,0
0.1,6.7,0,3.05208,0.00166881,0
0.1,6.8,0,3.05607,0.00179043,0
0.1,6.9,0,3.05607,0.00179043,0
0.1,7,0,2.9999,6.83194e-05,0
0.1,7.1,0,3.00031,8.88633e-05,0
0.1,7.2,0,3.00056,8.08726e-05,0
0.1,7.3,0,3.00077,9.60738e-05,0
0.1,7.4,0,3.00091,0.000119335,0
0.1,7.5,0,3.00095,0.000148077,0
0.1,7.6,0,3.00089,0.000177968,0
0.1,7.7,0,3.00074,0.000203258,0
0.1,7.8,0,3.00049,0.000219108,0
0.1,7.9,0,3.00017,0.000227977,0
0.1,8,0,2.99971,0.000265722,0
0.1,8.1,0,3.06196,-0.00621055,0
0.1,8.2,0,3.05997,-0.00600071,0
0.1,8.3,0,3.05122,-0.00707514,0
0.1,8.4,0,3.05122,-0.00707514,0
0.1,8.5,0,3.02668,-0.00766552,0
0.1,8.6,0,3.03203,-0.00935351,0
0.1,8.7,0,3.00514,-0.000606157,0
0.1,8.8,0,3.02066,-0.010918,0
0.1,8.9,0,3.02066,-0.010918,0
0.1,9,0,3.0167,-0.012789,0
0.1,9.1,0,3.0167,-0.012789,0
0.1,9.2,0,3.01043,-0.00927744,0
0.1,9.3,0,3.01479,-0.0139973,0
0.1,9.4,0,3.00448,-0.00273707,0
0.1,9.5,0,3.01249,-0.0152842,0
0.1,9.6,0,3.01249,-0.0152842,0
0.1,9.7,0,3.00963,-0.0159698,0
0.1,9.8,0,3.00963,-0.0159698,0
0.1,9.9,0,3.00382,-0.00807814,0
0.1,10,0,3.00684,-0.0161177,0
0.1,10.1,0,3.00272,-0.00561378,0
0.1,10.2,0,3.00458,-0.0155418,0
0.1,10.3,0,3.00458,-0.0155418,0
0.1,10.4,0,3.00298,-0.014691,0
0.1,10.5,0,3.00298,-0.014691,0
0.1,10.6,0,3.00044,-0.00469916,0
0.1,10.7,0,3.00196,-0.0135212,0
0.1,10.8,0,3.00074,-0.00685474,0
0.1,10.9,0,3.00128,-0.0122374,0
0.1,11,0,3.00128,-0.0122374,0
0.1,11.1,0,3.0009,-0.0108592,0
0.1,11.2,0,3.0009,-0.0108592,0
0.1,11.3,0,2.9996,-0.00181006,0
0.1,11.4,0,3.00066,-0.00949157,0
0.1,11.5,0,3.00023,-0.00624844,0
0.1,11.6,0,3.00055,-0.00819138,0
0.1,11.7,0,3.00055,-0.00819138,0
0.1,11.8,0,3.00046,-0.00700689,0
0.1,11.9,0,3.00046,-0.00700689,0
0.1,12,0,2.99959,-8.94284e-05,0
0.1,12.1,0,3.00042,-0.00599228,0
0.1,12.2,0,3.00028,-0.00483727,0
0.1,12.3,0,3.00034,-0.00526498,0
0.1,12.4,0,3.00034,-0.00526498,0
0.1,12.5,0,3.00031,-0.00449997,0
0.1,12.6,0,3.00054,-0.00762837,0
0.1,12.7,0,3.00027,-0.0052326,0
0.2,0,0,3.00035,-0.00309759,0
0.2,0.1,0,3.00084,-0.00295063,0
0.2,0.2,0,3.00074,-0.00248137,0
0.2,0.3,0,3.00026,-0.00201164,0
0.2,0.4,0,3.00018,-0.00197673,0
0.2,0.5,0,3.00049,-0.00219629,0
0.2,0.6,0,3.00044,-0.00215382,0
0.2,0.7,0,2.9997,-0.00160177,0
0.2,0.8,0,3.00015,-0.00177739,0
0.2,0.9,0,3.00018,-0.0017909,0
0.2,1,0,2.99989,-0.00162672,0
0.2,1.1,0,2.99956,-0.00125001,0
0.2,1.2,0,2.99946,-0.00097952,0
0.2,1.3,0,2.99948,-0.00101191,0
0.2,1.4,0,2.99975,-0.00143293,0
0.2,1.5,0,2.99982,-0.000946952,0
0.2,1.6,0,2.99982,-0.000909569,0
0.2,1.7,0,2.99983,-0.00117775,0
0.2,1.8,0,3.00005,-0.000575928,0
0.2,1.9,0,3.00029,0.000386663,0
0.2,2,0,3.00026,0.000268221,0
0.2,2.1,0,2.99984,-0.00127152,0
0.2,2.2,0,3.00082,0.00034412,0
0.2,2.3,0,3.0009,0.000468401,0
0.2,2.4,0,3.00021,-0.000329742,0
0.2,2.5,0,3.00056,0.000681872,0
0.2,2.6,0,3.00167,0.00264726,0
0.2,2.7,0,3.0015,0.00240428,0
0.2,2.8,0,2.99926,-0.000754519,0
0.2,2.9,0,3.00076,0.00429425,0
0.2,3,0,3.00088,0.00468262,0
0.2,3.1,0,2.99996,0.0018466,0
0.2,3.2,0,2.99975,0.00325599,0
0.2,3.3,0,3.00042,0.00771822,0
0.2,3.4,0,3.00035,0.00711559,0
0.2,3.5,0,2.99938,-0.000718562,0
0.2,3.6,0,3.00112,0.0096005,0
0.2,3.7,0,3.00126,0.0103943,0
0.2,3.8,0,3.00031,0.00437379,0
0.2,3.9,0,3.00122,0.00555236,0
0.2,4,0,3.00321,0.0129327,0
0.2,4.1,0,3.00294,0.0119513,0
0.2,4.2,0,2.99935,-0.000807415,0
0.2,4.3,0,3.00442,0.0143766,0
0.2,4.4,0,3.00481,0.0155446,0
0.2,4.5,0,3.00192,0.00682671,0
0.2,4.6,0,3.00277,0.00837766,0
0.2,4.7,0,3.00664,0.0188851,0
0.2,4.8,0,3.00616,0.0174836,0
0.2,4.9,0,2.99992,-0.000735946,0
0.2,5,0,3.00888,0.0174444,0
0.2,5.1,0,3.00957,0.0188429,0
0.2,5.2,0,3.00468,0.00836575,0
0.2,5.3,0,3.00669,0.00919973,0
0.2,5.4,0,3.0139,0.0206391,0
0.2,5.5,0,3.01296,0.0191457,0
0.2,5.6,0,3.00076,-0.000268646,0
0.2,5.7,0,3.01603,0.013098,0
0.2,5.8,0,3.01721,0.0141262,0
0.2,5.9,0,3.0085,0.00658183,0
0.2,6,0,3.01208,0.00671623,0
0.2,6.1,0,3.0249,0.0144157,0
0.2,6.2,0,3.0232,0.0133948,0
0.2,6.3,0,3.00117,0.000123797,0
0.2,6.4,0,3.03868,0.0047372,0
0.2,6.5,0,3.04157,0.00509208,0
0.2,6.6,0,3.01944,0.0024582,0
0.2,6.7,0,3.05221,0.00175657,0
0.2,6.8,0,3.11214,0.00358087,0
0.2,6.9,0,3.10412,0.00333485,0
0.2,7,0,2.9998,0.000136639,0
0.2,7.1,0,3.00061,0.000177727,0
0.2,7.2,0,3.00112,0.000161745,0
0.2,7.3,0,3.00154,0.000192148,0
0.2,7.4,0,3.00181,0.000238669,0
0.2,7.5,0,3.0019,0.000296155,0
0.2,7.6,0,3.00179,0.000355937,0
0.2,7.7,0,3.00148,0.000406515,0
0.2,7.8,0,3.00098,0.000438215,0
0.2,7.9,0,3.00034,0.000455954,0
0.2,8,0,2.99942,0.000531444,0
0.2,8.1,0,3.12391,-0.0124211,0
0.2,8.2,0,3.05982,-0.00563613,0
0.2,8.3,0,3.09205,-0.0126465,0
0.2,8.4,0,3.0992,-0.0136627,0
0.2,8.5,0,3.02724,-0.00710209,0
0.2,8.6,0,3.06407,-0.018707,0
0.2,8.7,0,3.00597,0.000191581,0
0.2,8.8,0,3.04133,-0.021836,0
0.2,8.9,0,3.02353,-0.0111545,0
0.2,9,0,3.02798,-0.0208718,0
0.2,9.1,0,3.03341,-0.0255779,0
0.2,9.2,0,3.01108,-0.00797583,0
0.2,9.3,0,3.02959,-0.0279946,0
0.2,9.4,0,3.00502,-0.00116876,0
0.2,9.5,0,3.02498,-0.0305685,0
0.2,9.6,0,3.01581,-0.0176751,0
0.2,9.7,0,3.01482,-0.0234395,0
0.2,9.8,0,3.01926,-0.0319396,0
0.2,9.9,0,3.00391,-0.00620256,0
0.2,10,0,3.01369,-0.0322354,0
0.2,10.1,0,3.00252,-0.00377933,0
0.2,10.2,0,3.00916,-0.0310836,0
0.2,10.3,0,3.00605,-0.0204385,0
0.2,10.4,0,3.00385,-0.0192618,0
0.2,10.5,0,3.00597,-0.029382,0
0.2,10.6,0,2.9998,-0.00314271,0
0.2,10.7,0,3.00391,-0.0270423,0
0.2,10.8,0,2.99999,-0.00545581,0
0.2,10.9,0,3.00256,-0.0244748,0
0.2,11,0,3.00156,-0.0180162,0
0.2,11.1,0,3.00052,-0.012569,0
0.2,11.2,0,3.00181,-0.0217183,0
0.2,11.3,0,2.9988,-0.000683084,0
0.2,11.4,0,3.00133,-0.0189831,0
0.2,11.5,0,2.99948,-0.00522779,0
0.2,11.6,0,3.00111,-0.0163828,0
0.2,11.7,0,3.00069,-0.0132773,0
0.2,11.8,0,2.99991,-0.00692036,0
0.2,11.9,0,3.00091,-0.0140138,0
0.2,12,0,2.99905,0.000768514,0
0.2,12.1,0,3.00083,-0.0119846,0
0.2,12.2,0,2.99987,-0.00404391,0
0.2,12.3,0,3.00064,-0.0101433,0
0.2,12.4,0,3.00057,-0.00931683,0
