x,y,z,U_0,U_1,U_2
0,0,0,0.299997,-0.000301696,2.48558e-14
0,0.1,0,0.299998,-0.000239931,1.97672e-14
0,0.2,0,0.299998,-0.000178167,1.46786e-14
0,0.3,0,0.299999,-0.000116402,9.59003e-15
0,0.4,0,0.299999,-5.46379e-05,4.50144e-15
0,0.5,0,0.3,-3.05456e-20,9.75455e-31
0,0.6,0,0.3,-3.66547e-20,1.17055e-30
0,0.7,0,0.3,-4.27639e-20,1.36564e-30
0,0.8,0,0.3,-4.8873e-20,1.56073e-30
0,0.9,0,0.3,-5.49821e-20,1.75582e-30
0,1,0,0.3,-6.10912e-20,1.95091e-30
0,1.1,0,0.3,-6.72004e-20,2.146e-30
0,1.2,0,0.3,-7.33095e-20,2.34109e-30
0,1.3,0,0.3,-7.94186e-20,2.53618e-30
0,1.4,0,0.3,-8.55277e-20,2.73127e-30
0,1.5,0,0.3,-8.82372e-20,4.88141e-30
0,1.6,0,0.3,-9.41197e-20,5.20683e-30
0,1.7,0,0.3,-1.00002e-19,5.53226e-30
0,1.8,0,0.3,-1.05885e-19,5.85769e-30
0,1.9,0,0.3,-1.11767e-19,6.18311e-30
0,2,0,0.3,-1.11985e-19,9.11095e-30
0,2.1,0,0.3,-1.17584e-19,9.56649e-30
0,2.2,0,0.3,-1.23183e-19,1.0022e-29
0,2.3,0,0.3,-1.28783e-19,1.04776e-29
0,2.4,0,0.3,-1.34382e-19,1.09331e-29
0,2.5,0,0.3,-1.30939e-19,1.30179e-29
0,2.6,0,0.3,-1.36177e-19,1.35386e-29
0,2.7,0,0.3,-1.41414e-19,1.40593e-29
0,2.8,0,0.3,-1.46652e-19,1.458e-29
0,2.9,0,0.3,-1.5189e-19,1.51008e-29
0,3,0,0.3,-1.43874e-19,1.56215e-29
0,3.1,0,0.3,-1.48669e-19,1.61422e-29
0,3.2,0,0.3,-1.53465e-19,1.66629e-29
0,3.3,0,0.3,-1.58261e-19,1.71836e-29
0,3.4,0,0.3,-1.63057e-19,1.77043e-29
0,3.5,0,0.3,-1.49729e-19,1.82251e-29
0,3.6,0,0.3,-1.54007e-19,1.87458e-29
