x,y,z,p
0,0,0,9.06142e-05
0,0.1,0,0.000145278
0,0.2,0,0.000199942
0,0.3,0,0.000254606
0,0.4,0,0.00030927
0,0.5,0,0.000365879
0,0.6,0,0.000437403
0,0.7,0,0.000508928
0,0.8,0,0.000580452
0,0.9,0,0.000651976
0,1,0,0.000722949
0,1.1,0,0.000792081
0,1.2,0,0.000861213
0,1.3,0,0.000930345
0,1.4,0,0.000999477
0,1.5,0,0.00106763
0,1.6,0,0.00113395
0,1.7,0,0.00120027
0,1.8,0,0.00126658
0,1.9,0,0.0013329
0,2,0,0.00139753
0,2.1,0,0.00146021
0,2.2,0,0.00152289
0,2.3,0,0.00158556
0,2.4,0,0.00164824
0,2.5,0,0.00170824
0,2.6,0,0.00176629
0,2.7,0,0.00182433
0,2.8,0,0.00188238
0,2.9,0,0.00194042
0,3,0,0.00199462
0,3.1,0,0.0020471
0,3.2,0,0.00209959
0,3.3,0,0.00215207
0,3.4,0,0.00220456
0,3.5,0,0.00225187
0,3.6,0,0.00229795
0,3.7,0,0.00234403
0,3.8,0,0.00239011
0,3.9,0,0.0024362
0,4,0,0.00247573
0,4.1,0,0.00251471
0,4.2,0,0.0025537
0,4.3,0,0.00259269
0,4.4,0,0.00263138
0,4.5,0,0.00266265
0,4.6,0,0.00269391
0,4.7,0,0.00272518
0,4.8,0,0.00275645
0,4.9,0,0.00278645
0,5,0,0.00280947
0,5.1,0,0.00283248
0,5.2,0,0.0028555
0,5.3,0,0.00287851
0,5.4,0,0.0028992
0,5.5,0,0.00291355
0,5.6,0,0.00292791
0,5.7,0,0.00294227
0,5.8,0,0.00295663
0,5.9,0,0.00296756
0,6,0,0.002973
0,6.1,0,0.00297844
0,6.2,0,0.00298388
0,6.3,0,0.00298932
0,6.4,0,0.00299025
0,6.5,0,0.00298666
0,6.6,0,0.00298307
0,6.7,0,0.00297948
0,6.8,0,0.00297589
0,6.9,0,0.00296677
0,7,0,0.00295419
0,7.1,0,0.00294161
0,7.2,0,0.00292903
0,7.3,0,0.00291645
0,7.4,0,0.00289742
0,7.5,0,0.00287601
0,7.6,0,0.00285461
0,7.7,0,0.0028332
0,7.8,0,0.00281179
0,7.9,0,0.00278318
0,8,0,0.00275325
0,8.1,0,0.00272332
0,8.2,0,0.0026934
0,8.3,0,0.00266347
0,8.4,0,0.00262582
0,8.5,0,0.00258787
0,8.6,0,0.00254991
0,8.7,0,0.00251196
0,8.8,0,0.00247343
0,8.9,0,0.00242808
0,9,0,0.00238273
0,9.1,0,0.00233739
0,9.2,0,0.00229204
0,9.3,0,0.0022454
0,9.4,0,0.00219335
0,9.5,0,0.0021413
0,9.6,0,0.00208924
0,9.7,0,0.00203719
0,9.8,0,0.00198333
0,9.9,0,0.00192538
0,10,0,0.00186744
0,10.1,0,0.00180949
0,10.2,0,0.00175154
0,10.3,0,0.00169129
0,10.4,0,0.00162789
0,10.5,0,0.00156449
0,10.6,0,0.00150109
0,10.7,0,0.00143769
0,10.8,0,0.00137171
0,10.9,0,0.0013035
0,11,0,0.0012353
0,11.1,0,0.0011671
0,11.2,0,0.0010989
0,11.3,0,0.00102823
0,11.4,0,0.00095625
0,11.5,0,0.000884272
0,11.6,0,0.000812295
0,11.7,0,0.000740317
0,11.8,0,0.000666922
0,11.9,0,0.000593101
0,12,0,0.000519281
0,12.1,0,0.000445461
0,12.2,0,0.00037164
0,12.3,0,0.000313902
0,12.4,0,0.000258261
0,12.5,0,0.000202621
0,12.6,0,0.00014698
0,12.7,0,9.13392e-05
0.1,0,0,7.24914e-05
0.1,0.1,0,0.000145751
0.1,0.2,0,0.000200415
0.1,0.3,0,0.000255078
0.1,0.4,0,0.000309742
0.1,0.5,0,0.000366459
0.1,0.6,0,0.000438044
0.1,0.7,0,0.000509568
0.1,0.8,0,0.000581093
0.1,0.9,0,0.000652617
0.1,1,0,0.000723589
0.1,1.1,0,0.000792721
0.1,1.2,0,0.000861853
0.1,1.3,0,0.000930986
0.1,1.4,0,0.0010003
0.1,1.5,0,0.00106883
0.1,1.6,0,0.00113515
0.1,1.7,0,0.00120147
0.1,1.8,0,0.00126778
0.1,1.9,0,0.00133436
0.1,2,0,0.00139932
0.1,2.1,0,0.00146199
0.1,2.2,0,0.00152467
0.1,2.3,0,0.00158735
0.1,2.4,0,0.00165032
0.1,2.5,0,0.00171055
0.1,2.6,0,0.0017686
0.1,2.7,0,0.00182664
0.1,2.8,0,0.00188469
0.1,2.9,0,0.00194301
0.1,3,0,0.00199733
0.1,3.1,0,0.00204981
0.1,3.2,0,0.0021023
0.1,3.3,0,0.00215478
0.1,3.4,0,0.00220754
0.1,3.5,0,0.00225493
0.1,3.6,0,0.00230101
0.1,3.7,0,0.00234709
0.1,3.8,0,0.00239317
0.1,3.9,0,0.00243954
0.1,4,0,0.0024791
0.1,4.1,0,0.00251809
0.1,4.2,0,0.00255707
0.1,4.3,0,0.00259607
0.1,4.4,0,0.00263504
0.1,4.5,0,0.00266631
0.1,4.6,0,0.00269758
0.1,4.7,0,0.00272885
0.1,4.8,0,0.00276015
0.1,4.9,0,0.00279036
0.1,5,0,0.00281338
0.1,5.1,0,0.00283639
0.1,5.2,0,0.00285941
0.1,5.3,0,0.00288248
0.1,5.4,0,0.00290332
0.1,5.5,0,0.00291767
0.1,5.6,0,0.00293203
0.1,5.7,0,0.00294639
0.1,5.8,0,0.00296081
0.1,5.9,0,0.00297183
0.1,6,0,0.00297727
0.1,6.1,0,0.00298271
0.1,6.2,0,0.00298815
0.1,6.3,0,0.00299363
0.1,6.4,0,0.0029946
0.1,6.5,0,0.00299101
0.1,6.6,0,0.00298743
0.1,6.7,0,0.00298384
0.1,6.8,0,0.00298024
0.1,6.9,0,0.00297111
0.1,7,0,0.00295853
0.1,7.1,0,0.00294595
0.1,7.2,0,0.00293337
0.1,7.3,0,0.00292071
0.1,7.4,0,0.00290165
0.1,7.5,0,0.00288025
0.1,7.6,0,0.00285884
0.1,7.7,0,0.00283743
0.1,7.8,0,0.00281589
0.1,7.9,0,0.00278725
0.1,8,0,0.00275732
0.1,8.1,0,0.00272739
0.1,8.2,0,0.00269747
0.1,8.3,0,0.00266732
0.1,8.4,0,0.00262966
0.1,8.5,0,0.0025917
0.1,8.6,0,0.00255375
0.1,8.7,0,0.00251577
0.1,8.8,0,0.00247694
0.1,8.9,0,0.0024316
0.1,9,0,0.00238625
0.1,9.1,0,0.0023409
0.1,9.2,0,0.00229548
0.1,9.3,0,0.0022485
0.1,9.4,0,0.00219645
0.1,9.5,0,0.00214439
0.1,9.6,0,0.00209234
0.1,9.7,0,0.00204014
0.1,9.8,0,0.00198589
0.1,9.9,0,0.00192795
0.1,10,0,0.00187
0.1,10.1,0,0.00181206
0.1,10.2,0,0.00175385
0.1,10.3,0,0.00169321
0.1,10.4,0,0.00162981
0.1,10.5,0,0.00156641
0.1,10.6,0,0.00150301
0.1,10.7,0,0.00143916
0.1,10.8,0,0.00137275
0.1,10.9,0,0.00130455
0.1,11,0,0.00123635
0.1,11.1,0,0.00116815
