x,y,z,p
0,0,0,13.9894
0,0.1,0,13.9608
0,0.2,0,13.9322
0,0.3,0,13.8989
0,0.4,0,13.8609
0,0.5,0,13.8229
0,0.6,0,13.8017
0,0.7,0,13.7804
0,0.8,0,13.7599
0,0.9,0,13.74
0,1,0,13.7201
0,1.1,0,13.7053
0,1.2,0,13.6905
0,1.3,0,13.677
0,1.4,0,13.6647
0,1.5,0,13.6525
0,1.6,0,13.6421
0,1.7,0,13.6318
0,1.8,0,13.6222
0,1.9,0,13.6134
0,2,0,13.6046
0,2.1,0,13.597
0,2.2,0,13.5894
0,2.3,0,13.5822
0,2.4,0,13.5756
0,2.5,0,13.5691
0,2.6,0,13.5634
0,2.7,0,13.5578
0,2.8,0,13.5526
0,2.9,0,13.5479
0,3,0,13.5433
0,3.1,0,13.5395
0,3.2,0,13.5358
0,3.3,0,13.5325
0,3.4,0,13.5297
0,3.5,0,13.5269
0,3.6,0,13.5254
0,3.7,0,13.5239
0,3.8,0,13.523
0,3.9,0,13.5226
0,4,0,13.5223
0,4.1,0,13.5236
0,4.2,0,13.5249
0,4.3,0,13.5269
0,4.4,0,13.5297
0,4.5,0,13.5326
0,4.6,0,13.5349
0,4.7,0,13.5373
0,4.8,0,13.5389
0,4.9,0,13.5398
0,5,0,13.5406
0,5.1,0,13.5399
0,5.2,0,13.5384
0,5.3,0,13.5369
0,5.4,0,13.5353
0,5.5,0,13.5335
0,5.6,0,13.5314
0,5.7,0,13.529
0,5.8,0,13.5265
0,5.9,0,13.5241
0,6,0,13.5205
0,6.1,0,13.5155
0,6.2,0,13.5106
0,6.3,0,13.5056
0,6.4,0,13.4998
0,6.5,0,13.4934
0,6.6,0,13.4871
0,6.7,0,13.4806
0,6.8,0,13.4739
0,6.9,0,13.4671
0,7,0,13.4603
0,7.1,0,13.4557
0,7.2,0,13.4511
0,7.3,0,13.4466
0,7.4,0,13.4432
0,7.5,0,13.4405
0,7.6,0,13.4379
0,7.7,0,13.4354
0,7.8,0,13.4336
0,7.9,0,13.4317
0,8,0,13.4298
0,8.1,0,13.4291
0,8.2,0,13.4285
0,8.3,0,13.4279
0,8.4,0,13.4276
0,8.5,0,13.4275
0,8.6,0,13.4274
0,8.7,0,13.4275
0,8.8,0,13.428
0,8.9,0,13.4286
0,9,0,13.4291
0,9.1,0,13.43
0,9.2,0,13.431
0,9.3,0,13.432
0,9.4,0,13.4331
0,9.5,0,13.4345
0,9.6,0,13.4359
0,9.7,0,13.4373
0,9.8,0,13.4392
0,9.9,0,13.441
0,10,0,13.4429
0,10.1,0,13.4453
0,10.2,0,13.4478
0,10.3,0,13.4503
0,10.4,0,13.4533
0,10.5,0,13.4567
0,10.6,0,13.4602
0,10.7,0,13.4638
0,10.8,0,13.4687
0,10.9,0,13.4735
0,11,0,13.4783
0,11.1,0,13.4843
0,11.2,0,13.4907
0,11.3,0,13.497
0,11.4,0,13.5049
0,11.5,0,13.5151
0,11.6,0,13.5253
0,11.7,0,13.5355
0,11.8,0,13.5469
0,11.9,0,13.5582
0,12,0,13.5696
0,12.1,0,13.5899
0,12.2,0,13.6141
0,12.3,0,13.6382
0,12.4,0,13.6607
0,12.5,0,13.6802
0,12.6,0,13.6996
0,12.7,0,13.719
0.1,0,0,13.8837
0.1,0.1,0,13.8618
0.1,0.2,0,13.8332
0.1,0.3,0,13.8079
0.1,0.4,0,13.7707
0.1,0.5,0,13.7327
0.1,0.6,0,13.7154
