x,y,z,p
0,0,0,13.8929
0,0.1,0,13.8538
0,0.2,0,13.8147
0,0.3,0,13.7712
0,0.4,0,13.7233
0,0.5,0,13.6754
0,0.6,0,13.6561
0,0.7,0,13.6369
0,0.8,0,13.6195
0,0.9,0,13.604
0,1,0,13.5884
0,1.1,0,13.5802
0,1.2,0,13.5721
0,1.3,0,13.5657
0,1.4,0,13.5611
0,1.5,0,13.5566
0,1.6,0,13.5551
0,1.7,0,13.5536
0,1.8,0,13.5532
0,1.9,0,13.5541
0,2,0,13.5549
0,2.1,0,13.5575
0,2.2,0,13.5601
0,2.3,0,13.5634
0,2.4,0,13.5674
0,2.5,0,13.5714
0,2.6,0,13.5763
0,2.7,0,13.5812
0,2.8,0,13.5864
0,2.9,0,13.592
0,3,0,13.5975
0,3.1,0,13.6032
0,3.2,0,13.609
0,3.3,0,13.6148
0,3.4,0,13.6206
0,3.5,0,13.6264
0,3.6,0,13.6322
0,3.7,0,13.638
0,3.8,0,13.6437
0,3.9,0,13.6493
0,4,0,13.6549
0,4.1,0,13.6617
0,4.2,0,13.6686
0,4.3,0,13.6765
0,4.4,0,13.6854
0,4.5,0,13.6943
0,4.6,0,13.7038
0,4.7,0,13.7134
0,4.8,0,13.7216
0,4.9,0,13.7285
0,5,0,13.7353
0,5.1,0,13.7395
0,5.2,0,13.7431
0,5.3,0,13.7469
0,5.4,0,13.7494
0,5.5,0,13.7497
0,5.6,0,13.747
0,5.7,0,13.7416
0,5.8,0,13.7336
0,5.9,0,13.7249
0,6,0,13.7133
0,6.1,0,13.6999
0,6.2,0,13.6864
0,6.3,0,13.673
0,6.4,0,13.6592
0,6.5,0,13.6452
0,6.6,0,13.6312
0,6.7,0,13.6177
0,6.8,0,13.605
0,6.9,0,13.5924
0,7,0,13.5798
0,7.1,0,13.5675
0,7.2,0,13.5552
0,7.3,0,13.5429
0,7.4,0,13.5309
0,7.5,0,13.519
0,7.6,0,13.5071
0,7.7,0,13.4952
0,7.8,0,13.4828
0,7.9,0,13.4704
0,8,0,13.458
0,8.1,0,13.4456
0,8.2,0,13.4331
0,8.3,0,13.4207
0,8.4,0,13.4084
0,8.5,0,13.3962
0,8.6,0,13.3841
0,8.7,0,13.3721
0,8.8,0,13.3606
0,8.9,0,13.3492
0,9,0,13.3378
0,9.1,0,13.3273
0,9.2,0,13.3169
0,9.3,0,13.3066
0,9.4,0,13.297
0,9.5,0,13.288
0,9.6,0,13.2791
0,9.7,0,13.2704
0,9.8,0,13.263
0,9.9,0,13.2557
0,10,0,13.2484
0,10.1,0,13.2425
0,10.2,0,13.237
0,10.3,0,13.2315
0,10.4,0,13.2269
0,10.5,0,13.2233
0,10.6,0,13.2198
0,10.7,0,13.2165
0,10.8,0,13.2156
0,10.9,0,13.2146
0,11,0,13.2137
0,11.1,0,13.2145
0,11.2,0,13.216
0,11.3,0,13.2174
0,11.4,0,13.2208
0,11.5,0,13.2272
0,11.6,0,13.2336
0,11.7,0,13.2401
0,11.8,0,13.2491
0,11.9,0,13.2581
0,12,0,13.2671
0,12.1,0,13.2893
0,12.2,0,13.3173
0,12.3,0,13.3452
0,12.4,0,13.3719
0,12.5,0,13.3962
0,12.6,0,13.4204
0,12.7,0,13.4447
0.1,0,0,13.8051
0.1,0.1,0,13.7786
0.1,0.2,0,13.7395
0.1,0.3,0,13.7035
0.1,0.4,0,13.6632
0.1,0.5,0,13.6153
0.1,0.6,0,13.6
0.1,0.7,0,13.5808
0.1,0.8,0,13.5645
0.1,0.9,0,13.5501
0.1,1,0,13.5346
0.1,1.1,0,13.5275
0.1,1.2,0,13.5193
0.1,1.3,0,13.5132
0.1,1.4,0,13.5089
0.1,1.5,0,13.5044
0.1,1.6,0,13.5032
0.1,1.7,0,13.5017
0.1,1.8,0,13.5015
0.1,1.9,0,13.5025
0.1,2,0,13.5034
0.1,2.1,0,13.5063
0.1,2.2,0,13.5089
0.1,2.3,0,13.5124
0.1,2.4,0,13.5166
0.1,2.5,0,13.5206
0.1,2.6,0,13.5263
0.1,2.7,0,13.5312
0.1,2.8,0,13.537
0.1,2.9,0,13.543
0.1,3,0,13.5485
0.1,3.1,0,13.5557
0.1,3.2,0,13.5615
0.1,3.3,0,13.5681
0.1,3.4,0,13.5748
0.1,3.5,0,13.5806
0.1,3.6,0,13.5878
0.1,3.7,0,13.5935
0.1,3.8,0,13.5996
0.1,3.9,0,13.6055
0.1,4,0,13.6111
0.1,4.1,0,13.6163
0.1,4.2,0,13.6231
0.1,4.3,0,13.6286
0.1,4.4,0,13.635
0.1,4.5,0,13.6439
0.1,4.6,0,13.6459
0.1,4.7,0,13.6555
0.1,4.8,0,13.6598
0.1,4.9,0,13.6628
0.1,5,0,13.6697
0.1,5.1,0,13.671
0.1,5.2,0,13.6727
0.1,5.3,0,13.6749
0.1,5.4,0,13.6762
0.1,5.5,0,13.6758
0.1,5.6,0,13.6731
0.1,5.7,0,13.6681
0.1,5.8,0,13.6611
0.1,5.9,0,13.6536
0.1,6,0,13.6443
0.1,6.1,0,13.6405
0.1,6.2,0,13.6303
0.1,6.3,0,13.6168
0.1,6.4,0,13.6073
0.1,6.5,0,13.5979
0.1,6.6,0,13.5839
0.1,6.7,0,13.5709
0.1,6.8,0,13.5601
0.1,6.9,0,13.5475
0.1,7,0,13.5349
0.1,7.1,0,13.5226
0.1,7.2,0,13.5103
0.1,7.3,0,13.498
0.1,7.4,0,13.4851
0.1,7.5,0,13.4722
0.1,7.6,0,13.4603
0.1,7.7,0,13.448
0.1,7.8,0,13.4343
0.1,7.9,0,13.4218
0.1,8,0,13.4094
0.1,8.1,0,13.3962
