x,y,z,U_0,U_1,U_2
0,0,0,0.300024,-0.00133538,-2.48558e-14
0,0.1,0,0.300019,-0.001062,-1.97672e-14
0,0.2,0,0.300014,-0.000788611,-1.46786e-14
0,0.3,0,0.300009,-0.000515226,-9.59003e-15
0,0.4,0,0.300004,-0.000241841,-4.50144e-15
0,0.5,0,0.3,-1.33975e-19,-4.22981e-30
0,0.6,0,0.3,-1.6077e-19,-5.07577e-30
0,0.7,0,0.3,-1.87565e-19,-5.92174e-30
0,0.8,0,0.3,-2.1436e-19,-6.7677e-30
0,0.9,0,0.3,-2.41155e-19,-7.61366e-30
0,1,0,0.3,-2.57555e-19,-1.03812e-29
0,1.1,0,0.3,-2.8331e-19,-1.14193e-29
0,1.2,0,0.3,-3.09066e-19,-1.24574e-29
0,1.3,0,0.3,-3.34821e-19,-1.34955e-29
0,1.4,0,0.3,-3.60577e-19,-1.45336e-29
0,1.5,0,0.3,-3.66516e-19,-6.83646e-30
0,1.6,0,0.3,-3.9095e-19,-7.29222e-30
0,1.7,0,0.3,-4.15385e-19,-7.74799e-30
0,1.8,0,0.3,-4.39819e-19,-8.20375e-30
0,1.9,0,0.3,-4.64254e-19,-8.65951e-30
0,2,0,0.3,-4.56052e-19,-6.50939e-30
0,2.1,0,0.3,-4.78855e-19,-6.83486e-30
0,2.2,0,0.3,-5.01658e-19,-7.16033e-30
0,2.3,0,0.3,-5.2446e-19,-7.4858e-30
0,2.4,0,0.3,-5.47263e-19,-7.81127e-30
0,2.5,0,0.3,-5.20569e-19,-9.76342e-30
0,2.6,0,0.3,-5.41392e-19,-1.0154e-29
0,2.7,0,0.3,-5.62214e-19,-1.05445e-29
0,2.8,0,0.3,-5.83037e-19,-1.0935e-29
0,2.9,0,0.3,-6.0386e-19,-1.13256e-29
0,3,0,0.3,-5.55087e-19,-1.95268e-29
0,3.1,0,0.3,-5.73589e-19,-2.01777e-29
0,3.2,0,0.3,-5.92092e-19,-2.08286e-29
0,3.3,0,0.3,-6.10595e-19,-2.14795e-29
0,3.4,0,0.3,-6.29098e-19,-2.21304e-29
0,3.5,0,0.3,-5.56535e-19,-2.96157e-29
0,3.6,0,0.3,-5.72436e-19,-3.04619e-29
0,3.7,0,0.3,-5.88336e-19,-3.1308e-29
