x,y,z,p
0,0,0,14.3273
0,0.1,0,14.2882
0,0.2,0,14.249
0,0.3,0,14.2055
0,0.4,0,14.1575
0,0.5,0,14.1095
0,0.6,0,14.0901
0,0.7,0,14.0707
0,0.8,0,14.0531
0,0.9,0,14.0374
0,1,0,14.0217
0,1.1,0,14.0132
0,1.2,0,14.0047
0,1.3,0,13.9981
0,1.4,0,13.9932
0,1.5,0,13.9884
0,1.6,0,13.9865
0,1.7,0,13.9846
0,1.8,0,13.9839
0,1.9,0,13.9844
0,2,0,13.9848
0,2.1,0,13.987
0,2.2,0,13.9892
0,2.3,0,13.992
0,2.4,0,13.9955
0,2.5,0,13.999
0,2.6,0,14.0034
0,2.7,0,14.0078
0,2.8,0,14.0125
0,2.9,0,14.0175
0,3,0,14.0225
0,3.1,0,14.0277
0,3.2,0,14.033
0,3.3,0,14.0384
0,3.4,0,14.044
0,3.5,0,14.0496
0,3.6,0,14.0556
0,3.7,0,14.0617
0,3.8,0,14.0679
0,3.9,0,14.0744
0,4,0,14.0809
0,4.1,0,14.0894
0,4.2,0,14.0978
0,4.3,0,14.1064
0,4.4,0,14.115
0,4.5,0,14.1236
0,4.6,0,14.1309
0,4.7,0,14.1384
0,4.8,0,14.1451
0,4.9,0,14.1512
0,5,0,14.1573
0,5.1,0,14.1621
0,5.2,0,14.1662
0,5.3,0,14.17
0,5.4,0,14.1719
0,5.5,0,14.1719
0,5.6,0,14.1698
0,5.7,0,14.1654
0,5.8,0,14.1587
0,5.9,0,14.1509
0,6,0,14.1402
0,6.1,0,14.128
0,6.2,0,14.1158
0,6.3,0,14.1036
0,6.4,0,14.0912
0,6.5,0,14.0787
0,6.6,0,14.0662
0,6.7,0,14.0538
0,6.8,0,14.0415
0,6.9,0,14.0292
0,7,0,14.0169
0,7.1,0,14.0045
0,7.2,0,13.9922
0,7.3,0,13.9798
0,7.4,0,13.9683
0,7.5,0,13.9572
0,7.6,0,13.9461
0,7.7,0,13.935
0,7.8,0,13.9237
0,7.9,0,13.9123
0,8,0,13.901
0,8.1,0,13.8897
0,8.2,0,13.8784
0,8.3,0,13.8671
0,8.4,0,13.856
0,8.5,0,13.845
