x,y,z,U_0,U_1,U_2
0,0,0,2.99692,-0.00738341,-1.86418e-11
0,0.1,0,2.99755,-0.00587185,-1.48254e-11
0,0.2,0,2.99818,-0.00436028,-1.1009e-11
0,0.3,0,2.99881,-0.00284872,-7.19252e-12
0,0.4,0,2.99944,-0.00133715,-3.37608e-12
0,0.5,0,3,-9.98447e-19,-1.64246e-27
0,0.6,0,3,-1.19814e-18,-1.97095e-27
0,0.7,0,3,-1.39783e-18,-2.29944e-27
0,0.8,0,3,-1.59751e-18,-2.62794e-27
0,0.9,0,3,-1.7972e-18,-2.95643e-27
0,1,0,3,-1.86159e-18,-3.03294e-27
0,1.1,0,3,-2.04775e-18,-3.33623e-27
0,1.2,0,3,-2.2339e-18,-3.63952e-27
0,1.3,0,3,-2.42006e-18,-3.94282e-27
0,1.4,0,3,-2.60622e-18,-4.24611e-27
0,1.5,0,3,-2.88566e-18,-2.78779e-27
0,1.6,0,3,-3.07803e-18,-2.97364e-27
0,1.7,0,3,-3.27041e-18,-3.15949e-27
0,1.8,0,3,-3.46279e-18,-3.34535e-27
0,1.9,0,3,-3.65517e-18,-3.5312e-27
0,2,0,3,-3.61679e-18,-1.53901e-27
0,2.1,0,3,-3.79763e-18,-1.61596e-27
0,2.2,0,3,-3.97847e-18,-1.69291e-27
0,2.3,0,3,-4.15931e-18,-1.76986e-27
0,2.4,0,3,-4.34015e-18,-1.84681e-27
0,2.5,0,3,-3.71274e-18,-7.81074e-28
0,2.6,0,3,-3.86125e-18,-8.12317e-28
0,2.7,0,3,-4.00976e-18,-8.4356e-28
0,2.8,0,3,-4.15827e-18,-8.74803e-28
0,2.9,0,3,-4.30678e-18,-9.06046e-28
0,3,0,3,-4.13695e-18,-2.05032e-27
0,3.1,0,3,-4.27485e-18,-2.11866e-27
0,3.2,0,3,-4.41274e-18,-2.18701e-27
0,3.3,0,3,-4.55064e-18,-2.25535e-27
0,3.4,0,3,-4.68854e-18,-2.32369e-27
0,3.5,0,3,-4.47392e-18,-5.42195e-27
0,3.6,0,3,-4.60174e-18,-5.57687e-27
0,3.7,0,3,-4.72957e-18,-5.73178e-27
0,3.8,0,3,-4.8574e-18,-5.88669e-27
0,3.9,0,3,-4.98522e-18,-6.04161e-27
0,4,0,3,-3.79808e-18,-7.58423e-27
0,4.1,0,3,-3.89303e-18,-7.77383e-27
0,4.2,0,3,-3.98798e-18,-7.96344e-27
0,4.3,0,3,-4.08293e-18,-8.15305e-27
0,4.4,0,3,-3.28168e-18,-6.2978e-27
0,4.5,0,3,-3.35627e-18,-6.44093e-27
0,4.6,0,3,-3.43085e-18,-6.58406e-27
0,4.7,0,3,-3.50543e-18,-6.72719e-27
0,4.8,0,3,-3.58002e-18,-6.87033e-27
0,4.9,0,3,-2.54188e-18,-1.84665e-27
0,5,0,3,-2.59375e-18,-1.88434e-27
0,5.1,0,3,-2.64563e-18,-1.92203e-27
0,5.2,0,3,-2.6975e-18,-1.95971e-27
0,5.3,0,3,-2.74938e-18,-1.9974e-27
0,5.4,0,3,-1.44548e-18,6.99452e-27
0,5.5,0,3,-1.47225e-18,7.12405e-27
0,5.6,0,3,-1.49901e-18,7.25357e-27
0,5.7,0,3,-1.52578e-18,7.3831e-27
0,5.8,0,3,-1.55255e-18,7.51263e-27
0,5.9,0,3,-1.61283e-19,1.29521e-26
0,6,0,3,-1.64017e-19,1.31716e-26
0,6.1,0,3,-1.6675e-19,1.33912e-26
0,6.2,0,3,-1.69484e-19,1.36107e-26
0,6.3,0,3,-1.72217e-19,1.38302e-26
0,6.4,0,3,1.28689e-18,1.20415e-26
0,6.5,0,3,1.307e-18,1.22296e-26
0,6.6,0,3,1.32711e-18,1.24177e-26
0,6.7,0,3,1.34722e-18,1.26059e-26
0,6.8,0,3,1.36732e-18,1.2794e-26
0,6.9,0,3,3.16177e-18,3.37691e-27
0,7,0,3,3.2076e-18,3.42586e-27
0,7.1,0,3,3.25342e-18,3.4748e-27
0,7.2,0,3,3.29924e-18,3.52374e-27
0,7.3,0,3,3.34507e-18,3.57268e-27
0,7.4,0,3,5.31276e-18,-1.5418e-26
0,7.5,0,3,5.38455e-18,-1.56264e-26
0,7.6,0,3,5.45635e-18,-1.58347e-26
0,7.7,0,3,5.52814e-18,-1.60431e-26
0,7.8,0,3,5.59993e-18,-1.62514e-26
0,7.9,0,3,7.11831e-18,-3.70538e-26
0,8,0,3,7.20841e-18,-3.75228e-26
0,8.1,0,3,7.29852e-18,-3.79918e-26
0,8.2,0,3,7.38862e-18,-3.84609e-26
0,8.3,0,3,7.47873e-18,-3.89299e-26
0,8.4,0,3,9.85427e-18,-5.70973e-26
0,8.5,0,3,9.97158e-18,-5.7777e-26
0,8.6,0,3,1.00889e-17,-5.84567e-26
0,8.7,0,3,1.02062e-17,-5.91365e-26
0,8.8,0,3,1.13193e-17,-6.72395e-26
0,8.9,0,3,1.1448e-17,-6.80036e-26
0,9,0,3,1.15766e-17,-6.87677e-26
0,9.1,0,3,1.17052e-17,-6.95318e-26
0,9.2,0,3,1.18338e-17,-7.02959e-26
0,9.3,0,3,1.3348e-17,-6.24098e-26
0,9.4,0,3,1.34915e-17,-6.30808e-26
0,9.5,0,3,1.3635e-17,-6.37519e-26
0,9.6,0,3,1.37785e-17,-6.4423e-26
0,9.7,0,3,1.39221e-17,-6.50941e-26
0,9.8,0,3,1.77963e-17,-4.88614e-26
0,9.9,0,3,1.79779e-17,-4.936e-26
0,10,0,3,1.81595e-17,-4.98586e-26
0,10.1,0,3,1.83411e-17,-5.03571e-26
0,10.2,0,3,1.85227e-17,-5.08557e-26
0,10.3,0,3,2.05319e-17,-3.15083e-26
0,10.4,0,3,2.07312e-17,-3.18142e-26
0,10.5,0,3,2.09306e-17,-3.21201e-26
0,10.6,0,3,2.11299e-17,-3.2426e-26
0,10.7,0,3,2.13293e-17,-3.27319e-26
0,10.8,0,3,2.09617e-17,-8.0804e-27
0,10.9,0,3,2.11558e-17,-8.15522e-27
0,11,0,3,2.13499e-17,-8.23004e-27
0,11.1,0,3,2.1544e-17,-8.30485e-27
0,11.2,0,3,2.17381e-17,-8.37967e-27
0,11.3,0,3,2.29578e-17,1.4566e-26
0,11.4,0,3,2.3161e-17,1.46949e-26
0,11.5,0,3,2.33642e-17,1.48238e-26
0,11.6,0,3,2.35673e-17,1.49527e-26
0,11.7,0,3,2.37705e-17,1.50816e-26
0,11.8,0,3,2.39737e-17,1.52105e-26
0,11.9,0,3,2.41768e-17,1.53394e-26
0,12,0,3,2.438e-17,1.54683e-26
0,12.1,0,3,2.45832e-17,1.55972e-26
0,12.2,0,3,2.47864e-17,1.57261e-26
0,12.3,0,2.99917,0.00143244,1.89061e-12
0,12.4,0,2.99824,0.00305172,4.02781e-12
0,12.5,0,2.99731,0.004671,6.16502e-12
0,12.6,0,2.99637,0.00629028,8.30222e-12
0,12.7,0,2.99544,0.00790956,1.04394e-11
0.1,0,0,2.99842,-0.0144108,-1.94085e-11
0.1,0.1,0,2.99856,-0.0143576,-2.29149e-11
0.1,0.2,0,2.99919,-0.012846,-1.90984e-11
0.1,0.3,0,2.99982,-0.0113345,-1.5282e-11
0.1,0.4,0,3.00045,-0.0098229,-1.14655e-11
0.1,0.5,0,3.00097,-0.00838279,-8.52702e-12
0.1,0.6,0,3.00064,-0.0076698,-1.26169e-11
0.1,0.7,0,3.00064,-0.0076698,-1.26169e-11
0.1,0.8,0,3.00064,-0.0076698,-1.26169e-11
0.1,0.9,0,3.00064,-0.0076698,-1.26169e-11
0.1,1,0,3.00058,-0.00755275,-1.2399e-11
0.1,1.1,0,3.00034,-0.0071501,-1.16491e-11
0.1,1.2,0,3.00034,-0.0071501,-1.16491e-11
0.1,1.3,0,3.00034,-0.0071501,-1.16491e-11
0.1,1.4,0,3.00034,-0.0071501,-1.16491e-11
0.1,1.5,0,3.00057,-0.0072337,-1.00704e-11
0.1,1.6,0,3.00099,-0.00738895,-7.13835e-12
0.1,1.7,0,3.00099,-0.00738895,-7.13835e-12
0.1,1.8,0,3.00099,-0.00738895,-7.13835e-12
0.1,1.9,0,3.00099,-0.00738895,-7.13835e-12
0.1,2,0,3.00094,-0.00717959,-5.16223e-12
0.1,2.1,0,3.00088,-0.0069458,-2.95557e-12
0.1,2.2,0,3.00088,-0.0069458,-2.95557e-12
0.1,2.3,0,3.00088,-0.0069458,-2.95557e-12
0.1,2.4,0,3.00088,-0.0069458,-2.95557e-12
0.1,2.5,0,3.00036,-0.00621248,-1.91882e-12
0.1,2.6,0,3.00001,-0.00570405,-1.2e-12
0.1,2.7,0,3.00001,-0.00570405,-1.2e-12
0.1,2.8,0,3.00001,-0.00570405,-1.2e-12
0.1,2.9,0,3.00001,-0.00570405,-1.2e-12
0.1,3,0,2.99979,-0.00541523,-2.20984e-12
0.1,3.1,0,2.9997,-0.00529649,-2.625e-12
0.1,3.2,0,2.9997,-0.00529649,-2.625e-12
0.1,3.3,0,2.9997,-0.00529649,-2.625e-12
0.1,3.4,0,2.9997,-0.00529649,-2.625e-12
0.1,3.5,0,2.99956,-0.00497665,-5.37402e-12
0.1,3.6,0,2.99953,-0.00490963,-5.95e-12
0.1,3.7,0,2.99953,-0.00490963,-5.95e-12
0.1,3.8,0,2.99953,-0.00490963,-5.95e-12
0.1,3.9,0,2.99953,-0.00490963,-5.95e-12
0.1,4,0,2.99964,-0.00371657,-7.20906e-12
0.1,4.1,0,2.99965,-0.00364698,-7.2825e-12
0.1,4.2,0,2.99965,-0.00364698,-7.2825e-12
0.1,4.3,0,2.99965,-0.00364698,-7.2825e-12
0.1,4.4,0,2.99965,-0.00361618,-7.21222e-12
0.1,4.5,0,2.99974,-0.00286466,-5.4975e-12
0.1,4.6,0,2.99974,-0.00286466,-5.4975e-12
0.1,4.7,0,2.99974,-0.00286466,-5.4975e-12
0.1,4.8,0,2.99974,-0.00286466,-5.4975e-12
0.1,4.9,0,2.99971,-0.0027273,-4.8597e-12
0.1,5,0,2.99954,-0.00199245,-1.4475e-12
0.1,5.1,0,2.99954,-0.00199245,-1.4475e-12
0.1,5.2,0,2.99954,-0.00199245,-1.4475e-12
0.1,5.3,0,2.99954,-0.00199245,-1.4475e-12
0.1,5.4,0,2.99959,-0.00172669,3.2248e-13
0.1,5.5,0,2.99973,-0.00102813,4.975e-12
0.1,5.6,0,2.99973,-0.00102813,4.975e-12
0.1,5.7,0,2.99973,-0.00102813,4.975e-12
0.1,5.8,0,2.99973,-0.00102813,4.975e-12
0.1,5.9,0,2.99964,-0.000664689,6.33593e-12
0.1,6,0,2.9995,-0.000104994,8.43175e-12
0.1,6.1,0,2.9995,-0.000104994,8.43175e-12
0.1,6.2,0,2.9995,-0.000104994,8.43175e-12
0.1,6.3,0,2.9995,-0.000104994,8.43175e-12
0.1,6.4,0,2.99924,0.00034402,7.81489e-12
0.1,6.5,0,2.99899,0.00077231,7.2265e-12
0.1,6.6,0,2.99899,0.00077231,7.2265e-12
0.1,6.7,0,2.99899,0.00077231,7.2265e-12
0.1,6.8,0,2.99899,0.00077231,7.2265e-12
0.1,6.9,0,2.99906,0.00139447,3.85847e-12
0.1,7,0,2.9991,0.00175999,1.87975e-12
0.1,7.1,0,2.9991,0.00175999,1.87975e-12
0.1,7.2,0,2.9991,0.00175999,1.87975e-12
0.1,7.3,0,2.9991,0.00175999,1.87975e-12
0.1,7.4,0,2.99949,0.00250617,-5.51248e-12
0.1,7.5,0,2.99963,0.00275751,-8.0025e-12
0.1,7.6,0,2.99963,0.00275751,-8.0025e-12
0.1,7.7,0,2.99963,0.00275751,-8.0025e-12
0.1,7.8,0,2.99963,0.00275751,-8.0025e-12
0.1,7.9,0,2.99971,0.00336668,-1.66747e-11
0.1,8,0,2.99973,0.00346082,-1.8015e-11
0.1,8.1,0,2.99973,0.00346082,-1.8015e-11
0.1,8.2,0,2.99973,0.00346082,-1.8015e-11
0.1,8.3,0,2.99973,0.00346082,-1.8015e-11
0.1,8.4,0,2.99985,0.00448937,-2.59801e-11
0.1,8.5,0,2.99985,0.00450582,-2.61075e-11
0.1,8.6,0,2.99985,0.00450582,-2.61075e-11
0.1,8.7,0,2.99985,0.00450582,-2.61075e-11
0.1,8.8,0,2.99983,0.00454005,-2.63626e-11
0.1,8.9,0,2.99966,0.00494045,-2.93475e-11
0.1,9,0,2.99966,0.00494045,-2.93475e-11
0.1,9.1,0,2.99966,0.00494045,-2.93475e-11
0.1,9.2,0,2.99966,0.00494045,-2.93475e-11
0.1,9.3,0,2.99962,0.00505309,-2.86443e-11
0.1,9.4,0,2.99945,0.00551266,-2.5775e-11
0.1,9.5,0,2.99945,0.00551266,-2.5775e-11
0.1,9.6,0,2.99945,0.00551266,-2.5775e-11
0.1,9.7,0,2.99945,0.00551266,-2.5775e-11
0.1,9.8,0,2.99972,0.00597318,-2.36884e-11
0.1,9.9,0,3.00031,0.00697482,-1.915e-11
0.1,10,0,3.00031,0.00697482,-1.915e-11
0.1,10.1,0,3.00031,0.00697482,-1.915e-11
0.1,10.2,0,3.00031,0.00697482,-1.915e-11
0.1,10.3,0,3.00039,0.00726997,-1.5945e-11
0.1,10.4,0,3.0005,0.00765634,-1.17494e-11
0.1,10.5,0,3.0005,0.00765634,-1.17494e-11
0.1,10.6,0,3.0005,0.00765634,-1.17494e-11
0.1,10.7,0,3.0005,0.00765634,-1.17494e-11
0.1,10.8,0,3.00011,0.00754522,-6.85728e-12
0.1,10.9,0,2.99979,0.00745473,-2.87368e-12
0.1,11,0,2.99979,0.00745473,-2.87368e-12
0.1,11.1,0,2.99979,0.00745473,-2.87368e-12
0.1,11.2,0,2.99979,0.00745473,-2.87368e-12
0.1,11.3,0,2.99989,0.00768807,2.36329e-12
0.1,11.4,0,2.99994,0.00780336,4.95097e-12
0.1,11.5,0,2.99994,0.00780336,4.95097e-12
0.1,11.6,0,2.99994,0.00780336,4.95097e-12
0.1,11.7,0,2.99994,0.00780336,4.95097e-12
0.1,11.8,0,2.99994,0.00780336,4.95097e-12
0.1,11.9,0,2.99994,0.00780336,4.95097e-12
0.1,12,0,2.99994,0.00780336,4.95097e-12
0.1,12.1,0,2.99994,0.00780336,4.95097e-12
0.1,12.2,0,3.00051,0.00842396,6.81496e-12
0.1,12.3,0,2.99977,0.00993421,8.95536e-12
0.1,12.4,0,2.99883,0.0115535,1.10926e-11
0.1,12.5,0,2.9979,0.0131728,1.32298e-11
0.1,12.6,0,2.99696,0.014792,1.5367e-11
0.1,12.7,0,2.99714,0.0149535,1.47365e-11
0.2,0,0,2.99992,-0.0214382,-2.01751e-11
0.2,0.1,0,3.00005,-0.0213957,-2.37355e-11
0.2,0.2,0,3.00019,-0.0213318,-2.71879e-11
0.2,0.3,0,3.00082,-0.0198202,-2.33714e-11
0.2,0.4,0,3.00145,-0.0183086,-1.9555e-11
0.2,0.5,0,3.00199,-0.01686,-1.65121e-11
0.2,0.6,0,3.00161,-0.0160413,-2.12086e-11
0.2,0.7,0,3.00128,-0.0153396,-2.52339e-11
0.2,0.8,0,3.00128,-0.0153396,-2.52339e-11
0.2,0.9,0,3.00128,-0.0153396,-2.52339e-11
0.2,1,0,3.00122,-0.0152293,-2.50285e-11
0.2,1.1,0,3.00091,-0.0146928,-2.40294e-11
0.2,1.2,0,3.00069,-0.0143002,-2.32982e-11
0.2,1.3,0,3.00069,-0.0143002,-2.32982e-11
0.2,1.4,0,3.00069,-0.0143002,-2.32982e-11
0.2,1.5,0,3.00091,-0.0143822,-2.17498e-11
0.2,1.6,0,3.00157,-0.0146283,-1.71014e-11
0.2,1.7,0,3.00197,-0.0147779,-1.42767e-11
0.2,1.8,0,3.00197,-0.0147779,-1.42767e-11
0.2,1.9,0,3.00197,-0.0147779,-1.42767e-11
0.2,2,0,3.00192,-0.0145685,-1.23006e-11
0.2,2.1,0,3.00181,-0.0141149,-8.019e-12
0.2,2.2,0,3.00176,-0.0138916,-5.91114e-12
0.2,2.3,0,3.00176,-0.0138916,-5.91114e-12
0.2,2.4,0,3.00176,-0.0138916,-5.91114e-12
0.2,2.5,0,3.00124,-0.0131583,-4.87439e-12
0.2,2.6,0,3.00035,-0.0118872,-3.07735e-12
0.2,2.7,0,3.00001,-0.0114081,-2.4e-12
0.2,2.8,0,3.00001,-0.0114081,-2.4e-12
0.2,2.9,0,3.00001,-0.0114081,-2.4e-12
0.2,3,0,2.9998,-0.0111193,-3.40984e-12
0.2,3.1,0,2.99949,-0.0107021,-4.8685e-12
0.2,3.2,0,2.99941,-0.010593,-5.25e-12
0.2,3.3,0,2.99941,-0.010593,-5.25e-12
0.2,3.4,0,2.99941,-0.010593,-5.25e-12
0.2,3.5,0,2.99926,-0.0102731,-7.99902e-12
0.2,3.6,0,2.99908,-0.00987714,-1.14026e-11
0.2,3.7,0,2.99905,-0.00981926,-1.19e-11
0.2,3.8,0,2.99905,-0.00981926,-1.19e-11
0.2,3.9,0,2.99905,-0.00981926,-1.19e-11
0.2,4,0,2.99917,-0.0086262,-1.31591e-11
0.2,4.1,0,2.9993,-0.00733372,-1.4523e-11
0.2,4.2,0,2.9993,-0.00729395,-1.4565e-11
0.2,4.3,0,2.9993,-0.00729395,-1.4565e-11
0.2,4.4,0,2.99931,-0.00726315,-1.44947e-11
0.2,4.5,0,2.99939,-0.00646236,-1.26676e-11
0.2,4.6,0,2.99948,-0.00572932,-1.0995e-11
0.2,4.7,0,2.99948,-0.00572932,-1.0995e-11
0.2,4.8,0,2.99948,-0.00572932,-1.0995e-11
0.2,4.9,0,2.99944,-0.00559196,-1.03572e-11
0.2,5,0,2.99924,-0.00469915,-6.21154e-12
0.2,5.1,0,2.99907,-0.00398491,-2.895e-12
0.2,5.2,0,2.99907,-0.00398491,-2.895e-12
0.2,5.3,0,2.99907,-0.00398491,-2.895e-12
0.2,5.4,0,2.99913,-0.00371915,-1.12502e-12
0.2,5.5,0,2.99932,-0.00273204,5.44919e-12
0.2,5.6,0,2.99946,-0.00205625,9.95e-12
0.2,5.7,0,2.99946,-0.00205625,9.95e-12
0.2,5.8,0,2.99946,-0.00205625,9.95e-12
0.2,5.9,0,2.99937,-0.00169282,1.13109e-11
0.2,6,0,2.99913,-0.000747877,1.48493e-11
0.2,6.1,0,2.999,-0.000209988,1.68635e-11
0.2,6.2,0,2.999,-0.000209988,1.68635e-11
0.2,6.3,0,2.999,-0.000209988,1.68635e-11
0.2,6.4,0,2.99874,0.000239025,1.62466e-11
0.2,6.5,0,2.99821,0.00113705,1.50129e-11
0.2,6.6,0,2.99797,0.00154462,1.4453e-11
0.2,6.7,0,2.99797,0.00154462,1.4453e-11
0.2,6.8,0,2.99797,0.00154462,1.4453e-11
0.2,6.9,0,2.99805,0.00216678,1.1085e-11
0.2,7,0,2.99817,0.0031778,5.61192e-12
0.2,7.1,0,2.99821,0.00351999,3.7595e-12
0.2,7.2,0,2.99821,0.00351999,3.7595e-12
0.2,7.3,0,2.99821,0.00351999,3.7595e-12
0.2,7.4,0,2.9986,0.00426616,-3.63273e-12
0.2,7.5,0,2.99913,0.00528724,-1.37484e-11
0.2,7.6,0,2.99925,0.00551502,-1.6005e-11
0.2,7.7,0,2.99925,0.00551502,-1.6005e-11
0.2,7.8,0,2.99925,0.00551502,-1.6005e-11
0.2,7.9,0,2.99934,0.00612419,-2.46772e-11
0.2,8,0,2.99944,0.00684411,-3.49263e-11
0.2,8.1,0,2.99945,0.00692164,-3.603e-11
0.2,8.2,0,2.99945,0.00692164,-3.603e-11
0.2,8.3,0,2.99945,0.00692164,-3.603e-11
0.2,8.4,0,2.99958,0.00795019,-4.39951e-11
0.2,8.5,0,2.9997,0.00901165,-5.2215e-11
0.2,8.6,0,2.9997,0.00901165,-5.2215e-11
0.2,8.7,0,2.9997,0.00901165,-5.2215e-11
0.2,8.8,0,2.99968,0.00904587,-5.24701e-11
0.2,8.9,0,2.99949,0.00949077,-5.57867e-11
0.2,9,0,2.99931,0.00988091,-5.8695e-11
0.2,9.1,0,2.99931,0.00988091,-5.8695e-11
0.2,9.2,0,2.99931,0.00988091,-5.8695e-11
0.2,9.3,0,2.99927,0.00999355,-5.79918e-11
0.2,9.4,0,2.99906,0.0105793,-5.43349e-11
0.2,9.5,0,2.99889,0.0110253,-5.155e-11
0.2,9.6,0,2.99889,0.0110253,-5.155e-11
0.2,9.7,0,2.99889,0.0110253,-5.155e-11
0.2,9.8,0,2.99917,0.0114858,-4.94634e-11
0.2,9.9,0,3.00005,0.0129825,-4.26819e-11
0.2,10,0,3.00062,0.0139496,-3.83e-11
0.2,10.1,0,3.00062,0.0139496,-3.83e-11
0.2,10.2,0,3.00062,0.0139496,-3.83e-11
0.2,10.3,0,3.0007,0.0142448,-3.5095e-11
0.2,10.4,0,3.0009,0.0149424,-2.75196e-11
0.2,10.5,0,3.00101,0.0153127,-2.34988e-11
0.2,10.6,0,3.00101,0.0153127,-2.34988e-11
0.2,10.7,0,3.00101,0.0153127,-2.34988e-11
0.2,10.8,0,3.00061,0.0152016,-1.86067e-11
0.2,10.9,0,2.99988,0.0149952,-9.52129e-12
0.2,11,0,2.99958,0.0149095,-5.74736e-12
0.2,11.1,0,2.99958,0.0149095,-5.74736e-12
0.2,11.2,0,2.99958,0.0149095,-5.74736e-12
0.2,11.3,0,2.99968,0.0151428,-5.10384e-13
0.2,11.4,0,2.99983,0.0154997,7.4991e-12
0.2,11.5,0,2.99988,0.0156067,9.90195e-12
0.2,11.6,0,2.99988,0.0156067,9.90195e-12
0.2,11.7,0,2.99988,0.0156067,9.90195e-12
0.2,11.8,0,2.99988,0.0156067,9.90195e-12
0.2,11.9,0,2.99988,0.0156067,9.90195e-12
0.2,12,0,2.99988,0.0156067,9.90195e-12
0.2,12.1,0,3.00043,0.0162107,1.1716e-11
0.2,12.2,0,3.00109,0.016931,1.38796e-11
0.2,12.3,0,3.00036,0.018436,1.60201e-11
0.2,12.4,0,2.99943,0.0200553,1.81573e-11
0.2,12.5,0,2.99849,0.0216745,2.02945e-11
0.2,12.6,0,2.99864,0.0218751,1.97384e-11
0.2,12.7,0,2.99884,0.0219974,1.90337e-11
0.3,0,0,3.00142,-0.0284656,-2.09417e-11
0.3,0.1,0,3.00155,-0.0284232,-2.45021e-11
0.3,0.2,0,3.00168,-0.0283807,-2.80625e-11
0.3,0.3,0,3.00183,-0.028306,-3.14609e-11
0.3,0.4,0,3.00246,-0.0267944,-2.76444e-11
0.3,0.5,0,3.00301,-0.0253373,-2.44973e-11
0.3,0.6,0,3.00263,-0.0245186,-2.91937e-11
0.3,0.7,0,3.00225,-0.0236999,-3.38901e-11
0.3,0.8,0,3.00193,-0.0230094,-3.78508e-11
0.3,0.9,0,3.00193,-0.0230094,-3.78508e-11
0.3,1,0,3.00187,-0.0229058,-3.7658e-11
0.3,1.1,0,3.00156,-0.0223694,-3.66589e-11
0.3,1.2,0,3.00125,-0.0218329,-3.56599e-11
0.3,1.3,0,3.00103,-0.0214503,-3.49473e-11
0.3,1.4,0,3.00103,-0.0214503,-3.49473e-11
0.3,1.5,0,3.00125,-0.0215307,-3.34292e-11
0.3,1.6,0,3.00191,-0.0217768,-2.87808e-11
0.3,1.7,0,3.00257,-0.022023,-2.41325e-11
0.3,1.8,0,3.00296,-0.0221668,-2.1415e-11
0.3,1.9,0,3.00296,-0.0221668,-2.1415e-11
0.3,2,0,3.00291,-0.0219575,-1.94389e-11
0.3,2.1,0,3.0028,-0.0215039,-1.51573e-11
0.3,2.2,0,3.00269,-0.0210502,-1.08758e-11
0.3,2.3,0,3.00264,-0.0208374,-8.86671e-12
0.3,2.4,0,3.00264,-0.0208374,-8.86671e-12
0.3,2.5,0,3.00213,-0.0201041,-7.82996e-12
0.3,2.6,0,3.00123,-0.018833,-6.03292e-12
0.3,2.7,0,3.00033,-0.0175619,-4.23588e-12
0.3,2.8,0,3.00002,-0.0171121,-3.6e-12
0.3,2.9,0,3.00002,-0.0171121,-3.6e-12
0.3,3,0,2.9998,-0.0168233,-4.60984e-12
0.3,3.1,0,2.99949,-0.0164061,-6.0685e-12
0.3,3.2,0,2.99919,-0.0159889,-7.52717e-12
0.3,3.3,0,2.99911,-0.0158895,-7.875e-12
0.3,3.4,0,2.99911,-0.0158895,-7.875e-12
0.3,3.5,0,2.99897,-0.0155696,-1.0624e-11
0.3,3.6,0,2.99878,-0.0151736,-1.40276e-11
0.3,3.7,0,2.9986,-0.0147776,-1.74311e-11
0.3,3.8,0,2.99858,-0.0147289,-1.785e-11
0.3,3.9,0,2.99858,-0.0147289,-1.785e-11
0.3,4,0,2.9987,-0.0135358,-1.91091e-11
0.3,4.1,0,2.99883,-0.0122434,-2.0473e-11
0.3,4.2,0,2.99895,-0.0109509,-2.1837e-11
0.3,4.3,0,2.99895,-0.0109409,-2.18475e-11
0.3,4.4,0,2.99896,-0.0109101,-2.17772e-11
0.3,4.5,0,2.99905,-0.0101093,-1.99501e-11
0.3,4.6,0,2.99913,-0.00930854,-1.81229e-11
0.3,4.7,0,2.99921,-0.00859398,-1.64925e-11
0.3,4.8,0,2.99921,-0.00859398,-1.64925e-11
0.3,4.9,0,2.99918,-0.00845662,-1.58547e-11
0.3,5,0,2.99898,-0.00756381,-1.1709e-11
