x,y,z,p
0,0,0,0.00142637
0,0.1,0,0.00302023
0,0.2,0,0.00461408
0,0.3,0,0.00649691
0,0.4,0,0.0086687
0,0.5,0,0.0108405
0,0.6,0,0.0130368
0,0.7,0,0.0152331
0,0.8,0,0.0174405
0,0.9,0,0.0196591
0,1,0,0.0218776
0,1.1,0,0.0241487
0,1.2,0,0.0264197
0,1.3,0,0.0287186
0,1.4,0,0.0310452
0,1.5,0,0.0333719
0,1.6,0,0.0357527
0,1.7,0,0.0381334
0,1.8,0,0.0405589
0,1.9,0,0.043029
0,2,0,0.0454991
0,2.1,0,0.0480714
0,2.2,0,0.0506436
0,2.3,0,0.053294
0,2.4,0,0.0560226
0,2.5,0,0.0587512
0,2.6,0,0.0617088
0,2.7,0,0.0646665
0,2.8,0,0.0677869
0,2.9,0,0.0710702
0,3,0,0.0743534
0,3.1,0,0.0781154
0,3.2,0,0.0818773
0,3.3,0,0.0858681
0,3.4,0,0.0900878
0,3.5,0,0.0943075
0,3.6,0,0.0987395
0,3.7,0,0.103172
0,3.8,0,0.107417
0,3.9,0,0.111475
0,4,0,0.115532
0,4.1,0,0.118932
0,4.2,0,0.122331
0,4.3,0,0.125351
0,4.4,0,0.127992
0,4.5,0,0.130633
0,4.6,0,0.132303
0,4.7,0,0.133972
0,4.8,0,0.135241
0,4.9,0,0.13611
0,5,0,0.136979
0,5.1,0,0.138002
0,5.2,0,0.138771
0,5.3,0,0.13956
0,5.4,0,0.140301
0,5.5,0,0.140933
0,5.6,0,0.141433
0,5.7,0,0.141804
0,5.8,0,0.14207
0,5.9,0,0.142317
0,6,0,0.142348
0,6.1,0,0.142053
0,6.2,0,0.141759
0,6.3,0,0.141465
0,6.4,0,0.140651
0,6.5,0,0.139556
0,6.6,0,0.138462
0,6.7,0,0.136966
0,6.8,0,0.134533
0,6.9,0,0.1321
0,7,0,0.129668
0,7.1,0,0.126674
0,7.2,0,0.123651
0,7.3,0,0.120629
0,7.4,0,0.117592
0,7.5,0,0.114547
0,7.6,0,0.111502
0,7.7,0,0.108535
0,7.8,0,0.105805
0,7.9,0,0.103075
0,8,0,0.100345
0,8.1,0,0.0981173
0,8.2,0,0.0959459
0,8.3,0,0.0937745
0,8.4,0,0.0917164
0,8.5,0,0.0897508
0,8.6,0,0.0877853
0,8.7,0,0.0858635
0,8.8,0,0.0841169
0,8.9,0,0.0823703
0,9,0,0.0806237
0,9.1,0,0.0789567
0,9.2,0,0.0773037
0,9.3,0,0.0756507
0,9.4,0,0.0740304
0,9.5,0,0.0724429
0,9.6,0,0.0708554
0,9.7,0,0.0692549
0,9.8,0,0.0675813
0,9.9,0,0.0659077
0,10,0,0.064234
0,10.1,0,0.0625003
0,10.2,0,0.0607515
0,10.3,0,0.0590028
0,10.4,0,0.0571805
0,10.5,0,0.0552685
0,10.6,0,0.0533565
0,10.7,0,0.0514045
0,10.8,0,0.0490924
0,10.9,0,0.0467802
0,11,0,0.0444681
0,11.1,0,0.042049
0,11.2,0,0.0395943
0,11.3,0,0.0371397
0,11.4,0,0.0346604
0,11.5,0,0.0321442
0,11.6,0,0.029628
0,11.7,0,0.0271047
0,11.8,0,0.0244473
0,11.9,0,0.0217899
0,12,0,0.0191325
0,12.1,0,0.0164346
0,12.2,0,0.0137194
0,12.3,0,0.0110041
0,12.4,0,0.00852571
0,12.5,0,0.00648717
0,12.6,0,0.00444863
0,12.7,0,0.00241009
0.1,0,0,0.00116703
0.1,0.1,0,0.00276421
0.1,0.2,0,0.00435806
0.1,0.3,0,0.00649023
0.1,0.4,0,0.00866202
0.1,0.5,0,0.0116004
0.1,0.6,0,0.0130323
0.1,0.7,0,0.0152286
0.1,0.8,0,0.0174349
0.1,0.9,0,0.0196534
0.1,1,0,0.023405
0.1,1.1,0,0.0241305
0.1,1.2,0,0.0264015
0.1,1.3,0,0.0287114
0.1,1.4,0,0.0310381
0.1,1.5,0,0.0355271
0.1,1.6,0,0.0357352
0.1,1.7,0,0.038116
0.1,1.8,0,0.0405357
0.1,1.9,0,0.0430058
0.1,2,0,0.0479876
0.1,2.1,0,0.0480481
0.1,2.2,0,0.0506204
0.1,2.3,0,0.0532462
0.1,2.4,0,0.0559748
0.1,2.5,0,0.061097
0.1,2.6,0,0.0616525
0.1,2.7,0,0.0646102
0.1,2.8,0,0.0676952
0.1,2.9,0,0.0709785
0.1,3,0,0.0758681
0.1,3.1,0,0.0779895
0.1,3.2,0,0.0817514
0.1,3.3,0,0.085786
0.1,3.4,0,0.0900057
0.1,3.5,0,0.0941273
0.1,3.6,0,0.0987252
0.1,3.7,0,0.103157
0.1,3.8,0,0.107601
0.1,3.9,0,0.111659
0.1,4,0,0.113239
0.1,4.1,0,0.119047
0.1,4.2,0,0.122446
0.1,4.3,0,0.125581
0.1,4.4,0,0.128222
0.1,4.5,0,0.126875
0.1,4.6,0,0.132514
0.1,4.7,0,0.134184
0.1,4.8,0,0.135394
0.1,4.9,0,0.136263
0.1,5,0,0.132681
0.1,5.1,0,0.133653
0.1,5.2,0,0.134396
0.1,5.3,0,0.135159
0.1,5.4,0,0.135878
0.1,5.5,0,0.136497
0.1,5.6,0,0.136996
0.1,5.7,0,0.137378
0.1,5.8,0,0.137665
0.1,5.9,0,0.137932
0.1,6,0,0.138091
0.1,6.1,0,0.142193
0.1,6.2,0,0.141899
0.1,6.3,0,0.139872
0.1,6.4,0,0.140999
0.1,6.5,0,0.139904
0.1,6.6,0,0.13881
0.1,6.7,0,0.135515
0.1,6.8,0,0.135001
0.1,6.9,0,0.132568
0.1,7,0,0.127817
0.1,7.1,0,0.126566
0.1,7.2,0,0.123544
0.1,7.3,0,0.12033
0.1,7.4,0,0.117702
0.1,7.5,0,0.114669
0.1,7.6,0,0.111623
0.1,7.7,0,0.108698
0.1,7.8,0,0.105492
0.1,7.9,0,0.102762
0.1,8,0,0.101424
0.1,8.1,0,0.0980903
0.1,8.2,0,0.0959189
