x,y,z,p
0,0,0,0.00854755
0,0.1,0,0.0136917
0,0.2,0,0.0188359
0,0.3,0,0.0239801
0,0.4,0,0.0291243
0,0.5,0,0.0344378
0,0.6,0,0.0410487
0,0.7,0,0.0476596
0,0.8,0,0.0542705
0,0.9,0,0.0608814
0,1,0,0.0674087
0,1.1,0,0.0736574
0,1.2,0,0.0799062
0,1.3,0,0.0861549
0,1.4,0,0.0924036
0,1.5,0,0.0985706
0,1.6,0,0.104583
0,1.7,0,0.110596
0,1.8,0,0.116609
0,1.9,0,0.122621
0,2,0,0.128477
0,2.1,0,0.134151
0,2.2,0,0.139824
0,2.3,0,0.145497
0,2.4,0,0.151171
0,2.5,0,0.156591
0,2.6,0,0.161825
0,2.7,0,0.16706
0,2.8,0,0.172294
0,2.9,0,0.177529
0,3,0,0.182481
0,3.1,0,0.187307
0,3.2,0,0.192134
0,3.3,0,0.19696
0,3.4,0,0.201787
0,3.5,0,0.206096
0,3.6,0,0.210283
0,3.7,0,0.214469
0,3.8,0,0.218656
0,3.9,0,0.222842
0,4,0,0.226449
0,4.1,0,0.230008
0,4.2,0,0.233567
0,4.3,0,0.237126
0,4.4,0,0.240665
0,4.5,0,0.243697
0,4.6,0,0.246729
0,4.7,0,0.249762
0,4.8,0,0.252794
0,4.9,0,0.255682
0,5,0,0.257781
0,5.1,0,0.259879
0,5.2,0,0.261977
0,5.3,0,0.264076
0,5.4,0,0.265971
0,5.5,0,0.267316
0,5.6,0,0.268662
0,5.7,0,0.270007
0,5.8,0,0.271352
0,5.9,0,0.272046
0,6,0,0.271696
0,6.1,0,0.271347
0,6.2,0,0.270997
0,6.3,0,0.270648
0,6.4,0,0.269793
0,6.5,0,0.268433
0,6.6,0,0.267074
0,6.7,0,0.265714
0,6.8,0,0.264354
0,6.9,0,0.263346
0,7,0,0.262558
0,7.1,0,0.26177
0,7.2,0,0.260983
0,7.3,0,0.260195
0,7.4,0,0.258927
0,7.5,0,0.257484
0,7.6,0,0.25604
0,7.7,0,0.254596
0,7.8,0,0.253152
0,7.9,0,0.250929
0,8,0,0.248564
0,8.1,0,0.246199
0,8.2,0,0.243834
0,8.3,0,0.241468
0,8.4,0,0.238417
0,8.5,0,0.235338
0,8.6,0,0.232258
0,8.7,0,0.229179
0,8.8,0,0.226039
0,8.9,0,0.222162
0,9,0,0.218284
0,9.1,0,0.214407
0,9.2,0,0.21053
0,9.3,0,0.20652
0,9.4,0,0.201952
0,9.5,0,0.197384
0,9.6,0,0.192817
0,9.7,0,0.188249
0,9.8,0,0.183486
0,9.9,0,0.178285
0,10,0,0.173083
0,10.1,0,0.167882
0,10.2,0,0.16268
0,10.3,0,0.157244
0,10.4,0,0.151489
0,10.5,0,0.145733
0,10.6,0,0.139977
0,10.7,0,0.134221
0,10.8,0,0.128152
0,10.9,0,0.121815
0,11,0,0.115478
0,11.1,0,0.109141
0,11.2,0,0.102804
0,11.3,0,0.0961194
0,11.4,0,0.08925
0,11.5,0,0.0823807
0,11.6,0,0.0755114
0,11.7,0,0.0686421
0,11.8,0,0.0617272
0,11.9,0,0.0547987
0,12,0,0.0478702
0,12.1,0,0.0409416
0,12.2,0,0.0340131
0,12.3,0,0.0287159
0,12.4,0,0.0236315
0,12.5,0,0.018547
0,12.6,0,0.0134626
0,12.7,0,0.0083782
0.1,0,0,0.00683804
0.1,0.1,0,0.0137746
0.1,0.2,0,0.0189188
0.1,0.3,0,0.024063
0.1,0.4,0,0.0292072
0.1,0.5,0,0.0345316
0.1,0.6,0,0.0411594
0.1,0.7,0,0.0477703
0.1,0.8,0,0.0543812
0.1,0.9,0,0.0609921
0.1,1,0,0.0675195
0.1,1.1,0,0.0737682
0.1,1.2,0,0.0800169
0.1,1.3,0,0.0862656
0.1,1.4,0,0.0925472
0.1,1.5,0,0.0987809
0.1,1.6,0,0.104794
0.1,1.7,0,0.110806
0.1,1.8,0,0.116819
0.1,1.9,0,0.12288
0.1,2,0,0.128794
0.1,2.1,0,0.134468
0.1,2.2,0,0.140141
0.1,2.3,0,0.145814
0.1,2.4,0,0.151549
0.1,2.5,0,0.157015
0.1,2.6,0,0.16225
0.1,2.7,0,0.167484
0.1,2.8,0,0.172719
0.1,2.9,0,0.178007
0.1,3,0,0.182984
0.1,3.1,0,0.187811
0.1,3.2,0,0.192637
0.1,3.3,0,0.197464
0.1,3.4,0,0.202295
0.1,3.5,0,0.206606
0.1,3.6,0,0.210792
0.1,3.7,0,0.214979
0.1,3.8,0,0.219165
0.1,3.9,0,0.223373
0.1,4,0,0.226982
0.1,4.1,0,0.230541
0.1,4.2,0,0.2341
0.1,4.3,0,0.237658
0.1,4.4,0,0.241177
0.1,4.5,0,0.244209
0.1,4.6,0,0.247241
0.1,4.7,0,0.250273
0.1,4.8,0,0.253289
0.1,4.9,0,0.25607
0.1,5,0,0.258169
0.1,5.1,0,0.260267
0.1,5.2,0,0.262365
0.1,5.3,0,0.264454
0.1,5.4,0,0.266319
0.1,5.5,0,0.267665
0.1,5.6,0,0.26901
0.1,5.7,0,0.270355
0.1,5.8,0,0.271664
0.1,5.9,0,0.272296
0.1,6,0,0.271946
0.1,6.1,0,0.271597
0.1,6.2,0,0.271247
0.1,6.3,0,0.271222
0.1,6.4,0,0.270708
0.1,6.5,0,0.269348
0.1,6.6,0,0.267988
0.1,6.7,0,0.266628
0.1,6.8,0,0.265795
0.1,6.9,0,0.265129
0.1,7,0,0.264341
0.1,7.1,0,0.263553
0.1,7.2,0,0.262765
0.1,7.3,0,0.261753
0.1,7.4,0,0.260401
0.1,7.5,0,0.258957
0.1,7.6,0,0.257513
0.1,7.7,0,0.256069
0.1,7.8,0,0.25421
0.1,7.9,0,0.251909
0.1,8,0,0.249544
0.1,8.1,0,0.247179
0.1,8.2,0,0.244814
0.1,8.3,0,0.242217
0.1,8.4,0,0.239155
0.1,8.5,0,0.236076
0.1,8.6,0,0.232997
0.1,8.7,0,0.229906
0.1,8.8,0,0.226557
0.1,8.9,0,0.22268
0.1,9,0,0.218803
0.1,9.1,0,0.214925
0.1,9.2,0,0.211022
0.1,9.3,0,0.206885
0.1,9.4,0,0.202317
0.1,9.5,0,0.197749
0.1,9.6,0,0.193181
0.1,9.7,0,0.188579
0.1,9.8,0,0.183734
0.1,9.9,0,0.178532
0.1,10,0,0.173331
0.1,10.1,0,0.16813
0.1,10.2,0,0.16289
0.1,10.3,0,0.1574
0.1,10.4,0,0.151644
0.1,10.5,0,0.145888
0.1,10.6,0,0.140132
0.1,10.7,0,0.134317
0.1,10.8,0,0.128193
0.1,10.9,0,0.121856
0.1,11,0,0.115519
0.1,11.1,0,0.109182
0.1,11.2,0,0.102848
0.1,11.3,0,0.0961877
0.1,11.4,0,0.0893292
0.1,11.5,0,0.0824599
0.1,11.6,0,0.0755906
0.1,11.7,0,0.0687212
0.1,11.8,0,0.0618065
0.1,11.9,0,0.0548779
0.1,12,0,0.0479494
0.1,12.1,0,0.0410209
0.1,12.2,0,0.0341137
0.1,12.3,0,0.028813
0.1,12.4,0,0.0237285
0.1,12.5,0,0.0186441
0.1,12.6,0,0.0135597
0.1,12.7,0,0.0066697
0.2,0,0,0.00512853
0.2,0.1,0,0.0121131
0.2,0.2,0,0.0190016
0.2,0.3,0,0.0241458
0.2,0.4,0,0.02929
0.2,0.5,0,0.0346232
0.2,0.6,0,0.0412537
0.2,0.7,0,0.047881
0.2,0.8,0,0.0544919
0.2,0.9,0,0.0611028
0.2,1,0,0.0676302
0.2,1.1,0,0.0738789
0.2,1.2,0,0.0801276
0.2,1.3,0,0.0864069
0.2,1.4,0,0.0927576
0.2,1.5,0,0.0989913
0.2,1.6,0,0.105004
0.2,1.7,0,0.111017
0.2,1.8,0,0.117075
0.2,1.9,0,0.123196
0.2,2,0,0.129111
0.2,2.1,0,0.134784
0.2,2.2,0,0.140458
0.2,2.3,0,0.146189
0.2,2.4,0,0.151973
0.2,2.5,0,0.15744
0.2,2.6,0,0.162674
0.2,2.7,0,0.167909
0.2,2.8,0,0.173195
0.2,2.9,0,0.178511
0.2,3,0,0.183488
0.2,3.1,0,0.188314
0.2,3.2,0,0.193141
0.2,3.3,0,0.197972
0.2,3.4,0,0.202805
0.2,3.5,0,0.207116
0.2,3.6,0,0.211302
0.2,3.7,0,0.215489
0.2,3.8,0,0.219695
0.2,3.9,0,0.223905
0.2,4,0,0.227514
0.2,4.1,0,0.231073
0.2,4.2,0,0.234632
0.2,4.3,0,0.23817
0.2,4.4,0,0.241688
0.2,4.5,0,0.24472
0.2,4.6,0,0.247753
0.2,4.7,0,0.250771
0.2,4.8,0,0.253677
0.2,4.9,0,0.256458
0.2,5,0,0.258557
0.2,5.1,0,0.260655
0.2,5.2,0,0.262744
0.2,5.3,0,0.264802
0.2,5.4,0,0.266668
0.2,5.5,0,0.268013
0.2,5.6,0,0.269358
0.2,5.7,0,0.270669
0.2,5.8,0,0.271914
0.2,5.9,0,0.272546
0.2,6,0,0.272196
0.2,6.1,0,0.271847
0.2,6.2,0,0.271806
0.2,6.3,0,0.272137
0.2,6.4,0,0.271622
0.2,6.5,0,0.270262
0.2,6.6,0,0.268903
0.2,6.7,0,0.268049
0.2,6.8,0,0.267577
0.2,6.9,0,0.266911
0.2,7,0,0.266123
0.2,7.1,0,0.265335
0.2,7.2,0,0.264331
0.2,7.3,0,0.263226
0.2,7.4,0,0.261874
0.2,7.5,0,0.26043
0.2,7.6,0,0.258986
0.2,7.7,0,0.257139
0.2,7.8,0,0.25519
0.2,7.9,0,0.252889
0.2,8,0,0.250524
0.2,8.1,0,0.248159
0.2,8.2,0,0.245568
0.2,8.3,0,0.242955
0.2,8.4,0,0.239894
0.2,8.5,0,0.236815
0.2,8.6,0,0.233729
0.2,8.7,0,0.230424
0.2,8.8,0,0.227075
0.2,8.9,0,0.223198
0.2,9,0,0.219321
0.2,9.1,0,0.215421
0.2,9.2,0,0.211386
0.2,9.3,0,0.207249
0.2,9.4,0,0.202681
0.2,9.5,0,0.198113
0.2,9.6,0,0.193514
0.2,9.7,0,0.188827
0.2,9.8,0,0.183982
0.2,9.9,0,0.17878
0.2,10,0,0.173579
0.2,10.1,0,0.168342
0.2,10.2,0,0.163045
0.2,10.3,0,0.157555
0.2,10.4,0,0.151799
0.2,10.5,0,0.146043
0.2,10.6,0,0.140231
0.2,10.7,0,0.134359
0.2,10.8,0,0.128234
0.2,10.9,0,0.121897
0.2,11,0,0.11556
0.2,11.1,0,0.109226
0.2,11.2,0,0.102894
0.2,11.3,0,0.096236
0.2,11.4,0,0.0893972
0.2,11.5,0,0.082539
0.2,11.6,0,0.0756697
0.2,11.7,0,0.0688004
0.2,11.8,0,0.0618857
0.2,11.9,0,0.0549572
0.2,12,0,0.0480287
0.2,12.1,0,0.0411216
0.2,12.2,0,0.034217
0.2,12.3,0,0.02891
0.2,12.4,0,0.0238256
0.2,12.5,0,0.0187412
0.2,12.6,0,0.0118682
0.2,12.7,0,0.00496121
0.3,0,0,0.00341902
0.3,0.1,0,0.0104036
0.3,0.2,0,0.0173882
0.3,0.3,0,0.0242286
0.3,0.4,0,0.0293728
0.3,0.5,0,0.0347148
0.3,0.6,0,0.0413453
0.3,0.7,0,0.0479758
0.3,0.8,0,0.0546026
0.3,0.9,0,0.0612136
0.3,1,0,0.0677409
0.3,1.1,0,0.0739896
0.3,1.2,0,0.0802665
0.3,1.3,0,0.0866173
0.3,1.4,0,0.092968
0.3,1.5,0,0.0992017
0.3,1.6,0,0.105214
0.3,1.7,0,0.11127
0.3,1.8,0,0.117391
0.3,1.9,0,0.123513
0.3,2,0,0.129428
0.3,2.1,0,0.135101
0.3,2.2,0,0.14083
0.3,2.3,0,0.146614
0.3,2.4,0,0.152397
0.3,2.5,0,0.157864
0.3,2.6,0,0.163098
0.3,2.7,0,0.168383
0.3,2.8,0,0.173699
0.3,2.9,0,0.179014
0.3,3,0,0.183991
0.3,3.1,0,0.188818
0.3,3.2,0,0.193649
0.3,3.3,0,0.198482
0.3,3.4,0,0.203315
0.3,3.5,0,0.207625
0.3,3.6,0,0.211812
0.3,3.7,0,0.216018
0.3,3.8,0,0.220228
0.3,3.9,0,0.224437
0.3,4,0,0.228046
0.3,4.1,0,0.231605
0.3,4.2,0,0.235144
0.3,4.3,0,0.238681
0.3,4.4,0,0.2422
0.3,4.5,0,0.245232
0.3,4.6,0,0.248253
0.3,4.7,0,0.251159
0.3,4.8,0,0.254065
0.3,4.9,0,0.256847
0.3,5,0,0.258945
0.3,5.1,0,0.261035
0.3,5.2,0,0.263093
0.3,5.3,0,0.26515
0.3,5.4,0,0.267016
0.3,5.5,0,0.268361
0.3,5.6,0,0.269675
0.3,5.7,0,0.270919
0.3,5.8,0,0.272164
0.3,5.9,0,0.272796
0.3,6,0,0.272446
0.3,6.1,0,0.27239
0.3,6.2,0,0.27272
0.3,6.3,0,0.273051
0.3,6.4,0,0.272537
0.3,6.5,0,0.271177
0.3,6.6,0,0.270302
0.3,6.7,0,0.269831
0.3,6.8,0,0.26936
0.3,6.9,0,0.268693
0.3,7,0,0.267905
0.3,7.1,0,0.266908
0.3,7.2,0,0.265804
0.3,7.3,0,0.2647
0.3,7.4,0,0.263347
0.3,7.5,0,0.261904
0.3,7.6,0,0.260068
0.3,7.7,0,0.258119
0.3,7.8,0,0.256171
0.3,7.9,0,0.25387
0.3,8,0,0.251504
0.3,8.1,0,0.248919
0.3,8.2,0,0.246306
0.3,8.3,0,0.243694
0.3,8.4,0,0.240632
0.3,8.5,0,0.237552
0.3,8.6,0,0.234247
0.3,8.7,0,0.230942
0.3,8.8,0,0.227594
0.3,8.9,0,0.223716
0.3,9,0,0.21982
0.3,9.1,0,0.215785
0.3,9.2,0,0.211751
0.3,9.3,0,0.207613
0.3,9.4,0,0.203046
0.3,9.5,0,0.198449
0.3,9.6,0,0.193762
0.3,9.7,0,0.189075
0.3,9.8,0,0.184229
0.3,9.9,0,0.179028
0.3,10,0,0.173793
0.3,10.1,0,0.168497
0.3,10.2,0,0.163201
0.3,10.3,0,0.15771
0.3,10.4,0,0.151954
0.3,10.5,0,0.146144
0.3,10.6,0,0.140273
0.3,10.7,0,0.134402
0.3,10.8,0,0.128274
0.3,10.9,0,0.121937
0.3,11,0,0.115603
0.3,11.1,0,0.109271
0.3,11.2,0,0.102939
0.3,11.3,0,0.0962844
0.3,11.4,0,0.0894456
0.3,11.5,0,0.0826068
0.3,11.6,0,0.0757489
0.3,11.7,0,0.0688796
0.3,11.8,0,0.061965
0.3,11.9,0,0.0550365
0.3,12,0,0.0481295
0.3,12.1,0,0.0412249
0.3,12.2,0,0.0343203
0.3,12.3,0,0.0290071
0.3,12.4,0,0.0239227
0.3,12.5,0,0.0170667
0.3,12.6,0,0.0101597
0.3,12.7,0,0.00325271
0.4,0,0,0.00170951
0.4,0.1,0,0.00869411
0.4,0.2,0,0.0156787
0.4,0.3,0,0.0226633
0.4,0.4,0,0.0294556
0.4,0.5,0,0.0348064
0.4,0.6,0,0.0414369
0.4,0.7,0,0.0480674
0.4,0.8,0,0.0546979
0.4,0.9,0,0.0613243
0.4,1,0,0.0678516
0.4,1.1,0,0.0741262
0.4,1.2,0,0.0804769
0.4,1.3,0,0.0868276
0.4,1.4,0,0.0931783
0.4,1.5,0,0.099412
0.4,1.6,0,0.105465
0.4,1.7,0,0.111587
0.4,1.8,0,0.117708
0.4,1.9,0,0.12383
0.4,2,0,0.129745
0.4,2.1,0,0.135471
0.4,2.2,0,0.141255
0.4,2.3,0,0.147038
0.4,2.4,0,0.152822
0.4,2.5,0,0.158288
0.4,2.6,0,0.163571
0.4,2.7,0,0.168887
0.4,2.8,0,0.174202
0.4,2.9,0,0.179518
0.4,3,0,0.184495
0.4,3.1,0,0.189326
0.4,3.2,0,0.194159
0.4,3.3,0,0.198991
0.4,3.4,0,0.203824
0.4,3.5,0,0.208135
0.4,3.6,0,0.212341
0.4,3.7,0,0.21655
0.4,3.8,0,0.22076
0.4,3.9,0,0.22497
0.4,4,0,0.228579
0.4,4.1,0,0.232118
0.4,4.2,0,0.235655
0.4,4.3,0,0.239193
0.4,4.4,0,0.242711
0.4,4.5,0,0.245736
0.4,4.6,0,0.248641
0.4,4.7,0,0.251547
0.4,4.8,0,0.254453
0.4,4.9,0,0.257235
0.4,5,0,0.259326
0.4,5.1,0,0.261383
0.4,5.2,0,0.263441
0.4,5.3,0,0.265498
0.4,5.4,0,0.267364
0.4,5.5,0,0.26868
0.4,5.6,0,0.269925
0.4,5.7,0,0.271169
0.4,5.8,0,0.272414
0.4,5.9,0,0.273046
0.4,6,0,0.272973
0.4,6.1,0,0.273304
0.4,6.2,0,0.273635
0.4,6.3,0,0.273966
0.4,6.4,0,0.273451
0.4,6.5,0,0.272556
0.4,6.6,0,0.272085
0.4,6.7,0,0.271613
0.4,6.8,0,0.271142
0.4,6.9,0,0.270476
0.4,7,0,0.269486
0.4,7.1,0,0.268382
0.4,7.2,0,0.267277
0.4,7.3,0,0.266173
0.4,7.4,0,0.264821
0.4,7.5,0,0.262996
0.4,7.6,0,0.261048
0.4,7.7,0,0.259099
0.4,7.8,0,0.257151
0.4,7.9,0,0.25485
0.4,8,0,0.25227
0.4,8.1,0,0.249657
0.4,8.2,0,0.247045
0.4,8.3,0,0.244432
0.4,8.4,0,0.241371
0.4,8.5,0,0.23807
0.4,8.6,0,0.234765
0.4,8.7,0,0.23146
0.4,8.8,0,0.228112
0.4,8.9,0,0.224219
0.4,9,0,0.220184
0.4,9.1,0,0.21615
0.4,9.2,0,0.212115
0.4,9.3,0,0.207978
0.4,9.4,0,0.203384
0.4,9.5,0,0.198697
0.4,9.6,0,0.19401
0.4,9.7,0,0.189323
0.4,9.8,0,0.184477
0.4,9.9,0,0.179245
0.4,10,0,0.173948
0.4,10.1,0,0.168652
0.4,10.2,0,0.163356
0.4,10.3,0,0.157865
0.4,10.4,0,0.152058
0.4,10.5,0,0.146187
