x,y,z,p
0,0,0,0.0445355
0,0.1,0,0.0714266
0,0.2,0,0.0983176
0,0.3,0,0.125209
0,0.4,0,0.1521
0,0.5,0,0.179866
0,0.6,0,0.214345
0,0.7,0,0.248825
0,0.8,0,0.283304
0,0.9,0,0.317783
0,1,0,0.351717
0,1.1,0,0.383834
0,1.2,0,0.415952
0,1.3,0,0.448069
0,1.4,0,0.480186
0,1.5,0,0.511553
0,1.6,0,0.541501
0,1.7,0,0.571449
0,1.8,0,0.601398
0,1.9,0,0.631346
0,2,0,0.660165
0,2.1,0,0.687668
0,2.2,0,0.71517
0,2.3,0,0.742673
0,2.4,0,0.770175
0,2.5,0,0.796192
0,2.6,0,0.82112
0,2.7,0,0.846048
0,2.8,0,0.870976
0,2.9,0,0.895904
0,3,0,0.918915
0,3.1,0,0.941075
0,3.2,0,0.963235
0,3.3,0,0.985395
0,3.4,0,1.00755
0,3.5,0,1.02709
0,3.6,0,1.04601
0,3.7,0,1.06493
0,3.8,0,1.08385
0,3.9,0,1.10276
0,4,0,1.11853
0,4.1,0,1.13404
0,4.2,0,1.14954
0,4.3,0,1.16505
0,4.4,0,1.18042
0,4.5,0,1.19251
0,4.6,0,1.2046
0,4.7,0,1.21668
0,4.8,0,1.22877
0,4.9,0,1.24034
0,5,0,1.24902
0,5.1,0,1.25771
0,5.2,0,1.2664
0,5.3,0,1.27509
0,5.4,0,1.28284
0,5.5,0,1.28808
0,5.6,0,1.29331
0,5.7,0,1.29854
0,5.8,0,1.30377
0,5.9,0,1.30767
0,6,0,1.30944
0,6.1,0,1.3112
0,6.2,0,1.31297
0,6.3,0,1.31473
0,6.4,0,1.31478
0,6.5,0,1.31311
0,6.6,0,1.31144
0,6.7,0,1.30977
0,6.8,0,1.3081
0,6.9,0,1.30426
0,7,0,1.29908
0,7.1,0,1.29389
0,7.2,0,1.2887
0,7.3,0,1.28351
0,7.4,0,1.27576
0,7.5,0,1.26706
0,7.6,0,1.25837
0,7.7,0,1.24967
0,7.8,0,1.24098
0,7.9,0,1.22941
0,8,0,1.21732
0,8.1,0,1.20522
0,8.2,0,1.19313
0,8.3,0,1.18104
0,8.4,0,1.16578
0,8.5,0,1.15039
0,8.6,0,1.13501
0,8.7,0,1.11962
0,8.8,0,1.10401
0,8.9,0,1.08566
0,9,0,1.06731
0,9.1,0,1.04895
0,9.2,0,1.0306
0,9.3,0,1.01166
0,9.4,0,0.990238
0,9.5,0,0.968814
0,9.6,0,0.94739
0,9.7,0,0.925966
0,9.8,0,0.903612
0,9.9,0,0.879167
0,10,0,0.854722
0,10.1,0,0.830277
0,10.2,0,0.805831
0,10.3,0,0.780105
0,10.4,0,0.752632
0,10.5,0,0.725158
0,10.6,0,0.697685
0,10.7,0,0.670212
0,10.8,0,0.640925
0,10.9,0,0.610083
0,11,0,0.579241
0,11.1,0,0.548399
0,11.2,0,0.517557
0,11.3,0,0.484772
0,11.4,0,0.450959
0,11.5,0,0.417146
0,11.6,0,0.383333
0,11.7,0,0.34952
0,11.8,0,0.314822
0,11.9,0,0.279858
0,12,0,0.244895
0,12.1,0,0.209931
0,12.2,0,0.174967
0,12.3,0,0.147768
0,12.4,0,0.121582
0,12.5,0,0.0953951
0,12.6,0,0.0692087
0,12.7,0,0.0430222
0.1,0,0,0.0356284
0.1,0.1,0,0.071993
0.1,0.2,0,0.0988841
0.1,0.3,0,0.125775
0.1,0.4,0,0.152666
0.1,0.5,0,0.180489
0.1,0.6,0,0.215049
0.1,0.7,0,0.249529
0.1,0.8,0,0.284008
0.1,0.9,0,0.318487
0.1,1,0,0.352421
0.1,1.1,0,0.384538
0.1,1.2,0,0.416656
0.1,1.3,0,0.448773
0.1,1.4,0,0.481072
0.1,1.5,0,0.512807
0.1,1.6,0,0.542755
0.1,1.7,0,0.572703
0.1,1.8,0,0.602652
0.1,1.9,0,0.632784
0.1,2,0,0.661829
0.1,2.1,0,0.689332
0.1,2.2,0,0.716834
0.1,2.3,0,0.744337
0.1,2.4,0,0.772044
0.1,2.5,0,0.798217
0.1,2.6,0,0.823145
0.1,2.7,0,0.848073
0.1,2.8,0,0.873
0.1,2.9,0,0.898125
0.1,3,0,0.921227
0.1,3.1,0,0.943387
0.1,3.2,0,0.965546
0.1,3.3,0,0.987706
0.1,3.4,0,1.00979
0.1,3.5,0,1.02931
0.1,3.6,0,1.04823
0.1,3.7,0,1.06714
0.1,3.8,0,1.08606
0.1,3.9,0,1.10491
0.1,4,0,1.12068
