x,y,z,p
0,0,0,14.3691
0,0.1,0,14.33
0,0.2,0,14.2909
0,0.3,0,14.2473
0,0.4,0,14.1994
0,0.5,0,14.1515
0,0.6,0,14.1322
0,0.7,0,14.1129
0,0.8,0,14.0955
0,0.9,0,14.0799
0,1,0,14.0644
0,1.1,0,14.0561
0,1.2,0,14.0478
0,1.3,0,14.0413
0,1.4,0,14.0366
0,1.5,0,14.0319
0,1.6,0,14.0302
0,1.7,0,14.0285
0,1.8,0,14.028
0,1.9,0,14.0285
0,2,0,14.0291
0,2.1,0,14.0313
0,2.2,0,14.0336
0,2.3,0,14.0364
0,2.4,0,14.0399
0,2.5,0,14.0434
0,2.6,0,14.0476
0,2.7,0,14.0518
0,2.8,0,14.0563
0,2.9,0,14.0609
0,3,0,14.0656
0,3.1,0,14.0706
0,3.2,0,14.0755
0,3.3,0,14.0807
0,3.4,0,14.086
0,3.5,0,14.0913
0,3.6,0,14.0971
0,3.7,0,14.1029
0,3.8,0,14.109
0,3.9,0,14.1154
0,4,0,14.1219
0,4.1,0,14.1305
0,4.2,0,14.1392
0,4.3,0,14.1482
0,4.4,0,14.1575
0,4.5,0,14.1668
0,4.6,0,14.1749
0,4.7,0,14.1829
0,4.8,0,14.1898
0,4.9,0,14.1954
0,5,0,14.201
0,5.1,0,14.205
0,5.2,0,14.2091
0,5.3,0,14.2127
0,5.4,0,14.2147
0,5.5,0,14.2145
0,5.6,0,14.2119
0,5.7,0,14.2069
0,5.8,0,14.1996
0,5.9,0,14.1909
0,6,0,14.1796
0,6.1,0,14.1668
0,6.2,0,14.1539
0,6.3,0,14.1411
0,6.4,0,14.1275
0,6.5,0,14.1134
0,6.6,0,14.0994
0,6.7,0,14.0854
0,6.8,0,14.0719
0,6.9,0,14.0583
0,7,0,14.0448
0,7.1,0,14.0316
0,7.2,0,14.0184
0,7.3,0,14.0053
0,7.4,0,13.9929
0,7.5,0,13.9811
0,7.6,0,13.9693
0,7.7,0,13.9575
0,7.8,0,13.9457
0,7.9,0,13.9339
0,8,0,13.9221
0,8.1,0,13.9103
0,8.2,0,13.8985
0,8.3,0,13.8867
0,8.4,0,13.875
0,8.5,0,13.8634
0,8.6,0,13.8518
0,8.7,0,13.8403
0,8.8,0,13.8293
0,8.9,0,13.8183
0,9,0,13.8073
0,9.1,0,13.7971
0,9.2,0,13.7871
0,9.3,0,13.7771
0,9.4,0,13.7677
0,9.5,0,13.759
0,9.6,0,13.7504
0,9.7,0,13.7419
0,9.8,0,13.7348
0,9.9,0,13.7278
0,10,0,13.7207
0,10.1,0,13.715
0,10.2,0,13.7097
0,10.3,0,13.7044
0,10.4,0,13.7
0,10.5,0,13.6967
0,10.6,0,13.6933
0,10.7,0,13.6902
0,10.8,0,13.6894
0,10.9,0,13.6887
0,11,0,13.6879
0,11.1,0,13.6889
0,11.2,0,13.6905
0,11.3,0,13.6921
0,11.4,0,13.6956
0,11.5,0,13.7021
0,11.6,0,13.7087
0,11.7,0,13.7153
0,11.8,0,13.7243
0,11.9,0,13.7334
0,12,0,13.7424
0,12.1,0,13.7648
0,12.2,0,13.7927
0,12.3,0,13.8208
0,12.4,0,13.8474
0,12.5,0,13.8717
0,12.6,0,13.896
0,12.7,0,13.9203
0.1,0,0,14.2813
0.1,0.1,0,14.2549
0.1,0.2,0,14.2158
0.1,0.3,0,14.1798
0.1,0.4,0,14.1394
0.1,0.5,0,14.0915
0.1,0.6,0,14.0761
0.1,0.7,0,14.0569
0.1,0.8,0,14.0406
0.1,0.9,0,14.0261
0.1,1,0,14.0105
0.1,1.1,0,14.0034
0.1,1.2,0,13.9951
0.1,1.3,0,13.9888
0.1,1.4,0,13.9844
0.1,1.5,0,13.9798
