x,y,z,U_0,U_1,U_2
0,0,0,2.99867,-0.00270328,3.25611e-11
0,0.1,0,2.99894,-0.00214985,2.5895e-11
0,0.2,0,2.99922,-0.00159642,1.9229e-11
0,0.3,0,2.99949,-0.001043,1.25629e-11
0,0.4,0,2.99976,-0.00048957,5.89689e-12
0,0.5,0,3,-2.99624e-19,5.15963e-27
0,0.6,0,3,-3.59549e-19,6.19155e-27
0,0.7,0,3,-4.19474e-19,7.22348e-27
0,0.8,0,3,-4.79399e-19,8.2554e-27
0,0.9,0,3,-5.39324e-19,9.28733e-27
0,1,0,3,-5.99249e-19,1.03193e-26
0,1.1,0,3,-6.59173e-19,1.13512e-26
0,1.2,0,3,-7.19098e-19,1.23831e-26
0,1.3,0,3,-7.79023e-19,1.3415e-26
0,1.4,0,3,-8.38948e-19,1.4447e-26
0,1.5,0,3,-7.24043e-19,1.79066e-26
0,1.6,0,3,-7.72312e-19,1.91004e-26
0,1.7,0,3,-8.20582e-19,2.02941e-26
0,1.8,0,3,-8.68851e-19,2.14879e-26
0,1.9,0,3,-9.17121e-19,2.26817e-26
0,2,0,3,-7.24648e-19,2.68306e-26
0,2.1,0,3,-7.6088e-19,2.81722e-26
0,2.2,0,3,-7.97112e-19,2.95137e-26
0,2.3,0,3,-8.33345e-19,3.08552e-26
0,2.4,0,3,-8.69577e-19,3.21968e-26
0,2.5,0,3,-1.20636e-18,3.75077e-26
0,2.6,0,3,-1.25461e-18,3.9008e-26
0,2.7,0,3,-1.30287e-18,4.05083e-26
0,2.8,0,3,-1.35112e-18,4.20086e-26
0,2.9,0,3,-1.39938e-18,4.35089e-26
0,3,0,3,-1.27732e-18,4.9481e-26
0,3.1,0,3,-1.3199e-18,5.11304e-26
0,3.2,0,3,-1.36248e-18,5.27798e-26
0,3.3,0,3,-1.40505e-18,5.44291e-26
0,3.4,0,3,-1.44763e-18,5.60785e-26
0,3.5,0,3,-1.09323e-18,5.60648e-26
0,3.6,0,3,-1.12446e-18,5.76667e-26
0,3.7,0,3,-1.1557e-18,5.92685e-26
0,3.8,0,3,-1.18693e-18,6.08704e-26
0,3.9,0,3,-1.21817e-18,6.24722e-26
0,4,0,3,-1.47512e-18,5.64196e-26
0,4.1,0,3,-1.512e-18,5.78301e-26
0,4.2,0,3,-1.54888e-18,5.92406e-26
0,4.3,0,3,-1.58576e-18,6.0651e-26
0,4.4,0,3,-1.10326e-18,5.52454e-26
0,4.5,0,3,-1.12833e-18,5.65009e-26
0,4.6,0,3,-1.15341e-18,5.77565e-26
0,4.7,0,3,-1.17848e-18,5.90121e-26
0,4.8,0,3,-1.20356e-18,6.02677e-26
0,4.9,0,3,-7.2644e-19,5.89494e-26
0,5,0,3,-7.41266e-19,6.01525e-26
0,5.1,0,3,-7.56091e-19,6.13555e-26
0,5.2,0,3,-7.70916e-19,6.25586e-26
0,5.3,0,3,-7.85741e-19,6.37616e-26
0,5.4,0,3,-6.04168e-19,7.75091e-26
0,5.5,0,3,-6.15356e-19,7.89444e-26
0,5.6,0,3,-6.26545e-19,8.03798e-26
0,5.7,0,3,-6.37733e-19,8.18152e-26
0,5.8,0,3,-6.48921e-19,8.32505e-26
0,5.9,0,3,-2.1018e-19,1.04659e-25
0,6,0,3,-2.13742e-19,1.06433e-25
0,6.1,0,3,-2.17305e-19,1.08207e-25
0,6.2,0,3,-2.20867e-19,1.09981e-25
0,6.3,0,3,-2.2443e-19,1.11755e-25
0,6.4,0,3,1.66312e-19,1.45301e-25
0,6.5,0,3,1.68911e-19,1.47571e-25
0,6.6,0,3,1.71509e-19,1.49841e-25
0,6.7,0,3,1.74108e-19,1.52112e-25
0,6.8,0,3,1.76707e-19,1.54382e-25
0,6.9,0,3,3.31879e-19,1.73814e-25
0,7,0,3,3.36689e-19,1.76333e-25
0,7.1,0,3,3.41499e-19,1.78852e-25
0,7.2,0,3,3.46309e-19,1.81371e-25
0,7.3,0,3,3.51119e-19,1.83891e-25
0,7.4,0,3,7.54626e-19,1.8127e-25
0,7.5,0,3,7.64824e-19,1.8372e-25
0,7.6,0,3,7.75021e-19,1.86169e-25
0,7.7,0,3,7.85219e-19,1.88619e-25
0,7.8,0,3,7.95417e-19,1.91069e-25
0,7.9,0,3,1.30482e-18,1.85778e-25
0,8,0,3,1.32133e-18,1.88129e-25
0,8.1,0,3,1.33785e-18,1.90481e-25
0,8.2,0,3,1.35437e-18,1.92833e-25
0,8.3,0,3,1.37088e-18,1.95184e-25
0,8.4,0,3,2.34723e-18,1.81522e-25
0,8.5,0,3,2.37517e-18,1.83683e-25
0,8.6,0,3,2.40312e-18,1.85844e-25
0,8.7,0,3,2.43106e-18,1.88004e-25
0,8.8,0,3,2.96455e-18,1.74471e-25
0,8.9,0,3,2.99824e-18,1.76454e-25
0,9,0,3,3.03193e-18,1.78436e-25
0,9.1,0,3,3.06562e-18,1.80419e-25
0,9.2,0,3,3.0993e-18,1.82402e-25
0,9.3,0,3,3.64277e-18,1.68343e-25
0,9.4,0,3,3.68193e-18,1.70153e-25
0,9.5,0,3,3.7211e-18,1.71963e-25
0,9.6,0,3,3.76027e-18,1.73773e-25
