x,y,z,p
0,0,0,0.0213107
0,0.1,0,0.0465019
0,0.2,0,0.071693
0,0.3,0,0.101259
0,0.4,0,0.1352
0,0.5,0,0.16914
0,0.6,0,0.203147
0,0.7,0,0.237153
0,0.8,0,0.271093
0,0.9,0,0.304968
0,1,0,0.338843
0,1.1,0,0.372598
0,1.2,0,0.406352
0,1.3,0,0.440039
0,1.4,0,0.473659
0,1.5,0,0.507278
0,1.6,0,0.540734
0,1.7,0,0.57419
0,1.8,0,0.607479
0,1.9,0,0.640602
0,2,0,0.673725
0,2.1,0,0.706237
0,2.2,0,0.738749
0,2.3,0,0.770888
0,2.4,0,0.802653
0,2.5,0,0.834418
0,2.6,0,0.865518
0,2.7,0,0.896617
0,2.8,0,0.92736
0,2.9,0,0.957746
0,3,0,0.988131
0,3.1,0,1.0173
0,3.2,0,1.04647
0,3.3,0,1.07472
0,3.4,0,1.10207
0,3.5,0,1.12942
0,3.6,0,1.15446
0,3.7,0,1.17948
0,3.8,0,1.20309
0,3.9,0,1.22528
0,4,0,1.24748
0,4.1,0,1.26696
0,4.2,0,1.28645
0,4.3,0,1.30506
0,4.4,0,1.32279
0,4.5,0,1.34052
0,4.6,0,1.35673
0,4.7,0,1.37294
0,4.8,0,1.38765
0,4.9,0,1.40087
0,5,0,1.41409
0,5.1,0,1.42582
0,5.2,0,1.43755
0,5.3,0,1.44612
0,5.4,0,1.45469
0,5.5,0,1.46123
0,5.6,0,1.46777
0,5.7,0,1.47202
0,5.8,0,1.47627
0,5.9,0,1.4783
0,6,0,1.48034
0,6.1,0,1.48041
0,6.2,0,1.48047
0,6.3,0,1.47814
0,6.4,0,1.47581
0,6.5,0,1.47129
0,6.6,0,1.46677
0,6.7,0,1.46001
0,6.8,0,1.45325
0,6.9,0,1.44284
0,7,0,1.43242
0,7.1,0,1.42169
0,7.2,0,1.41097
0,7.3,0,1.39989
0,7.4,0,1.38684
0,7.5,0,1.3738
0,7.6,0,1.36027
0,7.7,0,1.34562
0,7.8,0,1.33097
0,7.9,0,1.31518
0,8,0,1.29801
0,8.1,0,1.28084
0,8.2,0,1.26174
0,8.3,0,1.24136
0,8.4,0,1.22098
0,8.5,0,1.19818
0,8.6,0,1.17457
0,8.7,0,1.15096
0,8.8,0,1.12498
0,8.9,0,1.09874
0,9,0,1.07244
0,9.1,0,1.045
0,9.2,0,1.01756
0,9.3,0,0.990058
0,9.4,0,0.962317
0,9.5,0,0.934575
0,9.6,0,0.906739
0,9.7,0,0.878725
0,9.8,0,0.850711
0,9.9,0,0.822571
0,10,0,0.794307
0,10.1,0,0.766042
0,10.2,0,0.737669
0,10.3,0,0.709238
0,10.4,0,0.680807
0,10.5,0,0.652236
0,10.6,0,0.623631
0,10.7,0,0.595025
0,10.8,0,0.566171
0,10.9,0,0.537305
0,11,0,0.508408
