x,y,z,p
0,0,0,14.1049
0,0.1,0,14.0658
0,0.2,0,14.0267
0,0.3,0,13.9833
0,0.4,0,13.9356
0,0.5,0,13.8878
0,0.6,0,13.8688
0,0.7,0,13.8497
0,0.8,0,13.8326
0,0.9,0,13.8173
0,1,0,13.802
0,1.1,0,13.7942
0,1.2,0,13.7863
0,1.3,0,13.7802
0,1.4,0,13.776
0,1.5,0,13.7718
0,1.6,0,13.7705
0,1.7,0,13.7693
0,1.8,0,13.7692
0,1.9,0,13.7702
0,2,0,13.7712
0,2.1,0,13.7738
0,2.2,0,13.7764
0,2.3,0,13.7796
0,2.4,0,13.7834
0,2.5,0,13.7872
0,2.6,0,13.7917
0,2.7,0,13.7962
0,2.8,0,13.8011
0,2.9,0,13.8062
0,3,0,13.8113
0,3.1,0,13.8168
0,3.2,0,13.8223
0,3.3,0,13.8279
0,3.4,0,13.8337
0,3.5,0,13.8394
0,3.6,0,13.8451
0,3.7,0,13.8508
0,3.8,0,13.8567
0,3.9,0,13.8628
0,4,0,13.8689
0,4.1,0,13.8769
0,4.2,0,13.885
0,4.3,0,13.8942
0,4.4,0,13.9046
0,4.5,0,13.915
0,4.6,0,13.9246
0,4.7,0,13.9343
0,4.8,0,13.9416
0,4.9,0,13.9465
0,5,0,13.9513
0,5.1,0,13.9532
0,5.2,0,13.9554
0,5.3,0,13.9578
0,5.4,0,13.9591
0,5.5,0,13.9581
0,5.6,0,13.9541
0,5.7,0,13.947
0,5.8,0,13.9374
0,5.9,0,13.9268
0,6,0,13.9145
0,6.1,0,13.9002
0,6.2,0,13.8859
0,6.3,0,13.8716
0,6.4,0,13.855
0,6.5,0,13.8373
0,6.6,0,13.8196
0,6.7,0,13.8021
0,6.8,0,13.7855
0,6.9,0,13.7688
0,7,0,13.7521
0,7.1,0,13.7367
0,7.2,0,13.7213
0,7.3,0,13.706
0,7.4,0,13.6912
0,7.5,0,13.6768
0,7.6,0,13.6623
0,7.7,0,13.6479
0,7.8,0,13.6336
0,7.9,0,13.6193
0,8,0,13.605
0,8.1,0,13.5908
0,8.2,0,13.5767
0,8.3,0,13.5625
0,8.4,0,13.5485
0,8.5,0,13.5348
0,8.6,0,13.521
0,8.7,0,13.5074
0,8.8,0,13.4942
0,8.9,0,13.4811
0,9,0,13.4679
0,9.1,0,13.4556
0,9.2,0,13.4435
0,9.3,0,13.4313
0,9.4,0,13.4199
0,9.5,0,13.4091
0,9.6,0,13.3983
0,9.7,0,13.3878
0,9.8,0,13.3787
0,9.9,0,13.3696
0,10,0,13.3606
0,10.1,0,13.3531
0,10.2,0,13.346
0,10.3,0,13.3389
0,10.4,0,13.3327
0,10.5,0,13.3278
0,10.6,0,13.3229
0,10.7,0,13.3183
0,10.8,0,13.3161
0,10.9,0,13.314
0,11,0,13.3118
0,11.1,0,13.3116
0,11.2,0,13.3119
0,11.3,0,13.3123
0,11.4,0,13.3148
0,11.5,0,13.3204
0,11.6,0,13.326
0,11.7,0,13.3318
0,11.8,0,13.3402
0,11.9,0,13.3487
0,12,0,13.3571
0,12.1,0,13.3789
0,12.2,0,13.4065
0,12.3,0,13.4341
0,12.4,0,13.4605
0,12.5,0,13.4846
0,12.6,0,13.5088
0,12.7,0,13.533
0.1,0,0,14.017
0.1,0.1,0,13.9906
0.1,0.2,0,13.9515
0.1,0.3,0,13.9157
0.1,0.4,0,13.8755
0.1,0.5,0,13.8277
0.1,0.6,0,13.8126
0.1,0.7,0,13.7936
0.1,0.8,0,13.7775
0.1,0.9,0,13.7634
0.1,1,0,13.7481
0.1,1.1,0,13.7414
