x,y,z,p
0,0,0,8.49191e-05
0,0.1,0,0.000182625
0,0.2,0,0.000280331
0,0.3,0,0.000394788
0,0.4,0,0.000525998
0,0.5,0,0.000657207
0,0.6,0,0.000787498
0,0.7,0,0.000917789
0,0.8,0,0.00104739
0,0.9,0,0.00117631
0,1,0,0.00130524
0,1.1,0,0.00143234
0,1.2,0,0.00155944
0,1.3,0,0.00168541
0,1.4,0,0.00181024
0,1.5,0,0.00193508
0,1.6,0,0.0020572
0,1.7,0,0.00217932
0,1.8,0,0.00229985
0,1.9,0,0.0024188
0,2,0,0.00253775
0,2.1,0,0.00265307
0,2.2,0,0.0027684
0,2.3,0,0.00288169
0,2.4,0,0.00299294
0,2.5,0,0.00310419
0,2.6,0,0.00321092
0,2.7,0,0.00331765
0,2.8,0,0.00342189
0,2.9,0,0.00352364
0,3,0,0.0036254
0,3.1,0,0.00372174
0,3.2,0,0.00381807
0,3.3,0,0.00391149
0,3.4,0,0.00400199
0,3.5,0,0.00409248
0,3.6,0,0.00417672
0,3.7,0,0.00426095
0,3.8,0,0.00434185
0,3.9,0,0.00441942
0,4,0,0.00449699
0,4.1,0,0.00456751
0,4.2,0,0.00463803
0,4.3,0,0.00470484
0,4.4,0,0.00476793
0,4.5,0,0.00483103
0,4.6,0,0.00488633
0,4.7,0,0.00494164
0,4.8,0,0.00498876
0,4.9,0,0.00502767
0,5,0,0.00506658
0,5.1,0,0.0051295
0,5.2,0,0.00516763
0,5.3,0,0.00520238
0,5.4,0,0.0052337
0,5.5,0,0.00526158
0,5.6,0,0.00528598
0,5.7,0,0.00530688
0,5.8,0,0.00532426
0,5.9,0,0.00533812
0,6,0,0.00534844
0,6.1,0,0.00535521
0,6.2,0,0.00535843
0,6.3,0,0.00535812
0,6.4,0,0.00535426
0,6.5,0,0.00534687
0,6.6,0,0.00533597
0,6.7,0,0.00532158
0,6.8,0,0.00530373
0,6.9,0,0.00528245
0,7,0,0.0052422
0,7.1,0,0.00521618
0,7.2,0,0.00519016
0,7.3,0,0.00516195
0,7.4,0,0.00512134
0,7.5,0,0.00508072
0,7.6,0,0.00503738
0,7.7,0,0.00498768
0,7.8,0,0.00493797
0,7.9,0,0.0048844
0,8,0,0.00482609
0,8.1,0,0.00476779
0,8.2,0,0.00470464
0,8.3,0,0.00463824
0,8.4,0,0.00457185
0,8.5,0,0.00449979
0,8.6,0,0.00442584
0,8.7,0,0.00435189
0,8.8,0,0.00427163
0,8.9,0,0.00419067
0,9,0,0.00410938
0,9.1,0,0.00402198
0,9.2,0,0.00393457
0,9.3,0,0.00384599
0,9.4,0,0.00375271
0,9.5,0,0.00365942
0,9.6,0,0.00356428
0,9.7,0,0.00346568
0,9.8,0,0.00336708
0,9.9,0,0.00326609
0,10,0,0.00316273
0,10.1,0,0.00305936
0,10.2,0,0.00295325
0,10.3,0,0.00284566
0,10.4,0,0.00273807
0,10.5,0,0.00262752
0,10.6,0,0.00251624
0,10.7,0,0.00240495
0,10.8,0,0.00229063
0,10.9,0,0.00217615
