x,y,z,p
0,0,0,0.000116789
0,0.1,0,0.000251172
0,0.2,0,0.000385555
0,0.3,0,0.000542997
0,0.4,0,0.000723499
0,0.5,0,0.000904001
0,0.6,0,0.00108333
0,0.7,0,0.00126265
0,0.8,0,0.00144109
0,0.9,0,0.00161866
0,1,0,0.00179621
0,1.1,0,0.00197143
0,1.2,0,0.00214665
0,1.3,0,0.0023204
0,1.4,0,0.00249268
0,1.5,0,0.00266497
0,1.6,0,0.00283371
0,1.7,0,0.00300246
0,1.8,0,0.00316913
0,1.9,0,0.00333373
0,2,0,0.00349833
0,2.1,0,0.00365814
0,2.2,0,0.00381795
0,2.3,0,0.00397506
0,2.4,0,0.00412945
0,2.5,0,0.00428384
0,2.6,0,0.00443215
0,2.7,0,0.00458046
0,2.8,0,0.0047254
0,2.9,0,0.00486697
0,3,0,0.00500853
0,3.1,0,0.00514268
0,3.2,0,0.00527682
0,3.3,0,0.00540692
0,3.4,0,0.00553298
0,3.5,0,0.00565904
0,3.6,0,0.00577636
0,3.7,0,0.00589367
0,3.8,0,0.0060063
0,3.9,0,0.00611425
0,4,0,0.00622219
0,4.1,0,0.00632018
0,4.2,0,0.00641816
0,4.3,0,0.00651089
0,4.4,0,0.00659836
0,4.5,0,0.00668583
0,4.6,0,0.00676231
0,4.7,0,0.00683879
0,4.8,0,0.00690816
0,4.9,0,0.00697043
0,5,0,0.00703269
0,5.1,0,0.00709075
0,5.2,0,0.00714881
0,5.3,0,0.00719371
0,5.4,0,0.00723861
0,5.5,0,0.00727374
0,5.6,0,0.00730888
0,5.7,0,0.00733414
0,5.8,0,0.00735941
0,5.9,0,0.00737474
0,6,0,0.00739008
0,6.1,0,0.00739545
0,6.2,0,0.00740082
0,6.3,0,0.00739626
0,6.4,0,0.00739171
0,6.5,0,0.00737728
0,6.6,0,0.00736286
0,6.7,0,0.00733867
0,6.8,0,0.00731447
0,6.9,0,0.00727675
0,7,0,0.00723903
0,7.1,0,0.00719655
0,7.2,0,0.00715407
0,7.3,0,0.00710924
0,7.4,0,0.00705113
0,7.5,0,0.00699301
0,7.6,0,0.00693118
0,7.7,0,0.00686066
0,7.8,0,0.00679014
0,7.9,0,0.00671434
0,8,0,0.00663207
0,8.1,0,0.0065498
0,8.2,0,0.00646092
0,8.3,0,0.00636763
0,8.4,0,0.00627435
0,8.5,0,0.00617338
0,8.6,0,0.00606986
0,8.7,0,0.00596633
0,8.8,0,0.00585433
0,8.9,0,0.00574138
0,9,0,0.00562801
0,9.1,0,0.00550647
0,9.2,0,0.00538494
0,9.3,0,0.00526185
0,9.4,0,0.00513255
0,9.5,0,0.00500326
0,9.6,0,0.00487153
0,9.7,0,0.00473528
0,9.8,0,0.00459903
0,9.9,0,0.00445969
0,10,0,0.00431726
0,10.1,0,0.00417484
0,10.2,0,0.00402889
0,10.3,0,0.00388104
0,10.4,0,0.00373319
0,10.5,0,0.00358156
0,10.6,0,0.003429
0,10.7,0,0.00327643
0,10.8,0,0.00312003
0,10.9,0,0.00296343
0,11,0,0.00280649
0,11.1,0,0.00264649
0,11.2,0,0.00248649
0,11.3,0,0.00232579
0,11.4,0,0.00216301
0,11.5,0,0.00200023
0,11.6,0,0.00183657
0,11.7,0,0.00167159
0,11.8,0,0.00150661
0,11.9,0,0.00134072
0,12,0,0.0011741
0,12.1,0,0.00100748
0,12.2,0,0.000840097
0,12.3,0,0.000672388
0,12.4,0,0.00050468
0,12.5,0,0.000373243
0,12.6,0,0.000248206
0,12.7,0,0.000123169
0.1,0,0,9.08358e-05
0.1,0.1,0,0.000225306
0.1,0.2,0,0.000362328
0.1,0.3,0,0.00054327
0.1,0.4,0,0.000723743
0.1,0.5,0,0.000905044
0.1,0.6,0,0.00108374
0.1,0.7,0,0.00126318
0.1,0.8,0,0.00144176
0.1,0.9,0,0.00161923
0.1,1,0,0.00179826
0.1,1.1,0,0.00197216
0.1,1.2,0,0.00214756
0.1,1.3,0,0.00232146
0.1,1.4,0,0.00249358
0.1,1.5,0,0.00266799
0.1,1.6,0,0.00283478
0.1,1.7,0,0.00300377
0.1,1.8,0,0.0031706
0.1,1.9,0,0.00333497
0.1,2,0,0.00350231
0.1,2.1,0,0.00365956
0.1,2.2,0,0.00381967
0.1,2.3,0,0.00397694
0.1,2.4,0,0.00413104
0.1,2.5,0,0.00428873
0.1,2.6,0,0.00443393
0.1,2.7,0,0.0045826
0.1,2.8,0,0.0047277
0.1,2.9,0,0.00486893
0.1,3,0,0.00501428
0.1,3.1,0,0.00514483
0.1,3.2,0,0.00527938
0.1,3.3,0,0.00540965
0.1,3.4,0,0.00553532
0.1,3.5,0,0.00566564
0.1,3.6,0,0.00577887
0.1,3.7,0,0.00589664
0.1,3.8,0,0.00600942
0.1,3.9,0,0.00611694
0.1,4,0,0.00622965
0.1,4.1,0,0.00632302
0.1,4.2,0,0.00642151
0.1,4.3,0,0.00651437
0.1,4.4,0,0.00660135
0.1,4.5,0,0.00669411
0.1,4.6,0,0.00676542
0.1,4.7,0,0.00684246
0.1,4.8,0,0.00691332
0.1,4.9,0,0.0069752
0.1,5,0,0.00704162
0.1,5.1,0,0.00709444
0.1,5.2,0,0.00715797
0.1,5.3,0,0.00719586
0.1,5.4,0,0.00724794
0.1,5.5,0,0.00727592
0.1,5.6,0,0.00731834
0.1,5.7,0,0.00733635
0.1,5.8,0,0.00736895
0.1,5.9,0,0.00737695
0.1,6,0,0.00739965
0.1,6.1,0,0.00739766
0.1,6.2,0,0.00741037
0.1,6.3,0,0.00739847
0.1,6.4,0,0.00740118
0.1,6.5,0,0.00737946
0.1,6.6,0,0.00737221
0.1,6.7,0,0.00734083
0.1,6.8,0,0.00732365
0.1,6.9,0,0.0072806
0.1,7,0,0.00724798
0.1,7.1,0,0.00720243
0.1,7.2,0,0.00715995
0.1,7.3,0,0.0071168
0.1,7.4,0,0.00705515
0.1,7.5,0,0.00699704
0.1,7.6,0,0.00693733
0.1,7.7,0,0.00686449
0.1,7.8,0,0.0067945
0.1,7.9,0,0.00671916
0.1,8,0,0.00663568
0.1,8.1,0,0.00655478
0.1,8.2,0,0.0064645
0.1,8.3,0,0.006371
0.1,8.4,0,0.00627982
0.1,8.5,0,0.0061765
0.1,8.6,0,0.00607297
0.1,8.7,0,0.00597221
0.1,8.8,0,0.00585718
0.1,8.9,0,0.00574424
0.1,9,0,0.00563367
0.1,9.1,0,0.00550906
0.1,9.2,0,0.00538753
0.1,9.3,0,0.00526632
0.1,9.4,0,0.00513488
0.1,9.5,0,0.00500559
0.1,9.6,0,0.00487491
0.1,9.7,0,0.00473735
0.1,9.8,0,0.00460161
0.1,9.9,0,0.00446208
0.1,10,0,0.0043191
0.1,10.1,0,0.00417765
0.1,10.2,0,0.00403049
0.1,10.3,0,0.00388264
0.1,10.4,0,0.0037361
0.1,10.5,0,0.00358295
0.1,10.6,0,0.00343038
0.1,10.7,0,0.00327934
0.1,10.8,0,0.00312121
0.1,10.9,0,0.0029646
0.1,11,0,0.0028088
0.1,11.1,0,0.00264746
0.1,11.2,0,0.00248746
0.1,11.3,0,0.00232738
0.1,11.4,0,0.0021638
0.1,11.5,0,0.00200107
0.1,11.6,0,0.00183757
0.1,11.7,0,0.0016722
0.1,11.8,0,0.0015074
0.1,11.9,0,0.00134126
0.1,12,0,0.00117453
0.1,12.1,0,0.00100812
0.1,12.2,0,0.000840353
0.1,12.3,0,0.000672645
0.1,12.4,0,0.000505057
0.1,12.5,0,0.000345961
0.1,12.6,0,0.000220924
0.1,12.7,0,9.57985e-05
