x,y,z,p
0,0,0,0.045705
0,0.1,0,0.100316
0,0.2,0,0.154926
0,0.3,0,0.218313
0,0.4,0,0.290475
0,0.5,0,0.362638
0,0.6,0,0.434653
0,0.7,0,0.506669
0,0.8,0,0.579154
0,0.9,0,0.65211
0,1,0,0.725065
0,1.1,0,0.799217
0,1.2,0,0.873369
0,1.3,0,0.947928
0,1.4,0,1.02289
0,1.5,0,1.09786
0,1.6,0,1.17269
0,1.7,0,1.24752
0,1.8,0,1.32204
0,1.9,0,1.39627
0,2,0,1.47049
0,2.1,0,1.54475
0,2.2,0,1.61901
0,2.3,0,1.69373
0,2.4,0,1.7689
0,2.5,0,1.84408
0,2.6,0,1.92064
0,2.7,0,1.99721
0,2.8,0,2.07512
0,2.9,0,2.15436
0,3,0,2.2336
0,3.1,0,2.31701
0,3.2,0,2.40042
0,3.3,0,2.48444
0,3.4,0,2.56908
0,3.5,0,2.65372
0,3.6,0,2.73322
0,3.7,0,2.81273
0,3.8,0,2.88844
0,3.9,0,2.96036
0,4,0,3.03228
0,4.1,0,3.0998
0,4.2,0,3.16733
0,4.3,0,3.23494
0,4.4,0,3.30265
0,4.5,0,3.37036
0,4.6,0,3.43506
0,4.7,0,3.49976
0,4.8,0,3.56059
0,4.9,0,3.61755
0,5,0,3.67451
0,5.1,0,3.71801
0,5.2,0,3.76151
0,5.3,0,3.80502
0,5.4,0,3.84516
0,5.5,0,3.8853
0,5.6,0,3.92544
0,5.7,0,3.95746
0,5.8,0,3.98947
0,5.9,0,4.02149
0,6,0,4.0393
0,6.1,0,4.05711
0,6.2,0,4.07493
0,6.3,0,4.07997
0,6.4,0,4.08501
0,6.5,0,4.09005
0,6.6,0,4.08506
0,6.7,0,4.08007
0,6.8,0,4.07508
0,6.9,0,4.05755
0,7,0,4.04001
0,7.1,0,4.02248
0,7.2,0,3.9916
0,7.3,0,3.96073
0,7.4,0,3.92985
0,7.5,0,3.8886
0,7.6,0,3.84734
0,7.7,0,3.80609
0,7.8,0,3.76044
0,7.9,0,3.71479
0,8,0,3.66914
0,8.1,0,3.61174
0,8.2,0,3.55435
0,8.3,0,3.49368
0,8.4,0,3.43125
0,8.5,0,3.36664
0,8.6,0,3.29693
0,8.7,0,3.22722
0,8.8,0,3.15632
0,8.9,0,3.08536
0,9,0,3.01386
0,9.1,0,2.942
0,9.2,0,2.86874
0,9.3,0,2.79126
0,9.4,0,2.71378
0,9.5,0,2.62972
0,9.6,0,2.54494
0,9.7,0,2.45793
0,9.8,0,2.36911
0,9.9,0,2.2807
0,10,0,2.19398
0,10.1,0,2.10725
0,10.2,0,2.02432
0,10.3,0,1.94206
0,10.4,0,1.86079
0,10.5,0,1.7805
0,10.6,0,1.70012
0,10.7,0,1.61926
0,10.8,0,1.5384
0,10.9,0,1.45698
0,11,0,1.37543
0,11.1,0,1.29403
0,11.2,0,1.21284
0,11.3,0,1.13172
0,11.4,0,1.05137
0,11.5,0,0.971014
0,11.6,0,0.890763
0,11.7,0,0.810546
0,11.8,0,0.730082
0,11.9,0,0.649248
0,12,0,0.568372
0,12.1,0,0.486704
0,12.2,0,0.405037
0,12.3,0,0.32333
0,12.4,0,0.241605
0,12.5,0,0.167342
0,12.6,0,0.106935
0,12.7,0,0.0465278
0.1,0,0,0.027423
0.1,0.1,0,0.0822691
0.1,0.2,0,0.145925
0.1,0.3,0,0.218582
0.1,0.4,0,0.29097
0.1,0.5,0,0.363092
0.1,0.6,0,0.434305
0.1,0.7,0,0.507057
0.1,0.8,0,0.579421
0.1,0.9,0,0.651518
0.1,1,0,0.726633
0.1,1.1,0,0.798612
0.1,1.2,0,0.873894
0.1,1.3,0,0.94865
0.1,1.4,0,1.02268
0.1,1.5,0,1.09964
0.1,1.6,0,1.17304
0.1,1.7,0,1.24901
0.1,1.8,0,1.3235
0.1,1.9,0,1.39653
0.1,2,0,1.47494
0.1,2.1,0,1.54444
0.1,2.2,0,1.62198
0.1,2.3,0,1.69655
0.1,2.4,0,1.76829
0.1,2.5,0,1.85077
0.1,2.6,0,1.91986
0.1,2.7,0,1.99934
0.1,2.8,0,2.07669
0.1,2.9,0,2.15247
0.1,3,0,2.23454
0.1,3.1,0,2.31474
0.1,3.2,0,2.3966
0.1,3.3,0,2.48228
0.1,3.4,0,2.57012
0.1,3.5,0,2.64268
0.1,3.6,0,2.73731
0.1,3.7,0,2.80878
0.1,3.8,0,2.8842
0.1,3.9,0,2.96386
0.1,4,0,3.02487
0.1,4.1,0,3.1007
0.1,4.2,0,3.16668
0.1,4.3,0,3.23331
0.1,4.4,0,3.30158
0.1,4.5,0,3.36902
0.1,4.6,0,3.43914
0.1,4.7,0,3.50079
0.1,4.8,0,3.56141
0.1,4.9,0,3.62121
0.1,5,0,3.67556
0.1,5.1,0,3.71967
0.1,5.2,0,3.76388
0.1,5.3,0,3.81031
0.1,5.4,0,3.84791
0.1,5.5,0,3.88809
0.1,5.6,0,3.93091
0.1,5.7,0,3.96463
0.1,5.8,0,3.99635
